country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw
Republic of Korea,107701025972464177,D819/2026,RKRR,2026-04-10T01:00:00Z,2026-07-05T09:00:00Z,37.53333333333333,129.11666666666667,2,QRDCA,D0819/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/050/3732N12907E002  A) RKRR B) 2604100100 C) 2607050900  D) 0100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 373226N1290712E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 4920FT AGL    CREATED: 10 APR 2026 00:31  SOURCE: RKRRYNYX
Republic of Korea,107701027146869297,D889/2026,RKRR,2026-04-17T00:30:00Z,2026-05-01T07:00:00Z,36.46666666666667,129.33333333333334,2,QRDCA,D0889/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3628N12920E002  A) RKRR B) 2604170030 C) 2605010700  D) 0030-0700  E) TEMPO DANGER AREA ACT AS FLW    A CIRCLE RADIUS 1.07NM CENTERED ON 362811N1291935E      RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 981FT AMSL    CREATED: 16 APR 2026 08:15  SOURCE: RKRRYNYX
Republic of Korea,107701023757871665,D687/2026,RKRR,2026-04-02T01:40:00Z,2026-07-01T09:00:00Z,36.9,127.51666666666667,1,QRDCA,"D0687/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/009/3654N12731E001  A) RKRR B) 2604020140 C) 2607010900  D) APR 02 0140-0900, 03-30 0000-0900, MAY 01-31 0000-0900, JUN 01-30   0000-0900, JUL 01 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.08NM CENTERED ON 365401N1273126E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 820FT AGL    CREATED: 02 APR 2026 01:41  SOURCE: RKRRYNYX"
Republic of Korea,107701023791426097,D689/2026,RKRR,2026-04-02T01:44:00Z,2026-06-30T09:00:00Z,37.31666666666667,127.91666666666667,1,QRDCA,"D0689/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3719N12755E001  A) RKRR B) 2604020144 C) 2606300900  D) APR 02 0144-0900, 03-30 0000-0900, MAY 01-31 0000-0900, JUN 01-30   0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.1NM CENTERED ON 371848N1275517E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 984FT AGL    CREATED: 02 APR 2026 01:45  SOURCE: RKRRYNYX"
Republic of Korea,107701021006408241,D523/2026,RKRR,2026-03-26T15:00:00Z,2026-06-26T14:59:00Z,37.583333333333336,126.98333333333333,3,QRPCA,"D0523/26 NOTAMN    Q) RKRR/QRPCA/IV/NBO/W/000/999/3735N12659E003  A) RKRR B) 2603261500 C) 2606261459  E) TEMPO PROHIBITED AREA ACT AS FLW  A CIRCLE RADIUS 2NM CENTERED ON 373523N1265832E  RMK :   - EXC SKED CIV ACFT AND INFO ASSET FLT  - EMERG ACFT(FIRE FIGHTING, LIFEGUARD, ETC) OPERATION NEED     PRIOR PERMISSION FROM CAPITAL DEFENSE COMMAND (02-524-0315)  F) SFC G) UNL    CREATED: 11 MAR 2026 04:57  SOURCE: RKRRYNYX"
Republic of Korea,107701023153891889,D651/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.61666666666667,127.3,2,QRDCA,D0651/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3437N12718E002  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.4NM CENTERED ON 343645N1271758E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:38  SOURCE: RKRRYNYX
Republic of Korea,107701023120337457,D649/2026,RKRR,2026-03-26T00:00:00Z,2026-06-18T09:00:00Z,34.61666666666667,127.21666666666667,6,QRDCA,D0649/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/020/3437N12713E006  A) RKRR B) 2603260000 C) 2606180900  D) 0000-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 5NM CENTERED ON 343655N1271231E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 2000FT AGL    CREATED: 25 MAR 2026 04:37  SOURCE: RKRRYNYX
Republic of Korea,107701021643942449,D561/2026,RKRR,2026-03-23T01:00:00Z,2026-06-22T07:00:00Z,36.56666666666667,128.51666666666668,1,QRDCA,D0561/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3634N12831E001  A) RKRR B) 2603230100 C) 2606220700  D) 0100-0700  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.43NM CENTERED ON 363403N1283053E    RMK   1. CTC POINT : 054-650-3189  2. THIS AREA IS ESTABLISHED FOR DRONE FLT  F) SFC G) 984FT AGL    CREATED: 19 MAR 2026 02:13  SOURCE: RKRRYNYX
Republic of Korea,107701020268210737,D479/2026,RKRR,2026-03-16T00:00:00Z,2026-06-14T08:00:00Z,37.15,127.31666666666666,2,QRDCA,D0479/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3709N12719E002  A) RKRR B) 2603160000 C) 2606140800  D) 0000-0800  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1.1NM CENTERED ON 370912N1271848E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 990FT AGL  CREATED: 06 MAR 2026 02:23  SOURCE: RKRRYNYX
Republic of Korea,107701018791815729,D391/2026,RKRR,2026-02-25T04:42:00Z,2026-05-18T08:00:00Z,35.55,129.11666666666667,1,QRDCA,"D0391/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/017/3533N12907E001  A) RKRR B) 2602250442 C) 2605180800  D) FEB 25 0442-0800, 26-28 0000-0800, MAR 01-31 0000-0800, APR 01-30   0000-0800, MAY 01-18 0000-0800  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 0.17NM CENTERED ON 353249N1290716E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 1641FT AMSL  CREATED: 25 FEB 2026 04:43  SOURCE: RKRRYNYX"
Republic of Korea,107701018691152433,D385/2026,RKRR,2026-02-28T21:00:00Z,2026-05-31T09:00:00Z,35.416666666666664,128.48333333333332,3,QRDCA,D0385/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/010/3525N12829E003  A) RKRR B) 2602282100 C) 2605310900  D) 2100-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 2.15NM CENTERED ON 352436N1282835E  RMK : THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 985FT AMSL  CREATED: 23 FEB 2026 12:24  SOURCE: RKRRYNYX
Republic of Korea,107701017147648561,D293/2026,RKRR,2026-02-15T23:00:00Z,2026-05-01T09:00:00Z,34.4,126.73333333333333,2,QRDCA,D0293/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/033/3424N12644E002  A) RKRR B) 2602152300 C) 2605010900  D) 2300-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 342347N1264416E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 3280FT AMSL  CREATED: 13 FEB 2026 00:30  SOURCE: RKRRYNYX
Republic of Korea,107701017114094129,D291/2026,RKRR,2026-02-15T23:00:00Z,2026-05-01T09:00:00Z,34.516666666666666,126.45,2,QRDCA,D0291/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/033/3431N12627E002  A) RKRR B) 2602152300 C) 2605010900  D) 2300-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 343113N1262726E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 3280FT AMSL  CREATED: 13 FEB 2026 00:29  SOURCE: RKRRYNYX
Republic of Korea,107701017080539697,D289/2026,RKRR,2026-02-15T23:00:00Z,2026-05-01T09:00:00Z,34.55,126.36666666666666,2,QRDCA,D0289/26 NOTAMN    Q) RKRR/QRDCA/IV/BO/W/000/033/3433N12622E002  A) RKRR B) 2602152300 C) 2605010900  D) 2300-0900  E) TEMPO DANGER AREA ACT AS FLW  A CIRCLE RADIUS 1NM CENTERED ON 343316N1262204E  RMK:THIS AREA IS ESTABLISHED FOR DRONE FLIGHT  F) SFC G) 3280FT AMSL  CREATED: 13 FEB 2026 00:28  SOURCE: RKRRYNYX
Belarus,107707067380937109,O467/2026,UMMV,2026-04-27T06:00:00Z,2026-05-02T23:59:00Z,53.983333333333334,27.716666666666665,2,QRDCA,"O0467/26 NOTAMN  Q) UMMV/QRDCA/IV/BO/W/000/050/5359N02743E002  A) UMMV B) 2604270600 C) 2605022359  D) APR 27-30 0600-2359, MAY 02 0600-2359  E) DANGER AREA UMD188 ACTIVATED  F) GND G) 5000FT AMSL    CREATED: 23 APR 2026 09:35  SOURCE: UUUUYNYX"
Belarus,107707067364159893,O466/2026,UMMV,2026-04-27T05:00:00Z,2026-05-02T23:59:00Z,54.2,28.283333333333335,7,QRDCA,"O0466/26 NOTAMN  Q) UMMV/QRDCA/IV/BO/W/000/240/5412N02817E007  A) UMMV B) 2604270500 C) 2605022359  D) APR 27-30 0500-2359, MAY 02 0500-2359  E) DANGER AREA UMD187 ACTIVATED  F) GND G) FL240    CREATED: 23 APR 2026 09:34  SOURCE: UUUUYNYX"
Belarus,107707067448045973,O471/2026,UMMV,2026-04-27T05:00:00Z,2026-05-02T12:00:00Z,51.96666666666667,23.783333333333335,5,QRDCA,"O0471/26 NOTAMN  Q) UMMV/QRDCA/IV/BO/W/000/240/5158N02347E005  A) UMMV B) 2604270500 C) 2605021200  D) APR 27-29 0500-2359, 30 0500-1200, MAY 02 0500-1200  E) DANGER AREA UMD192 ACTIVATED  F) GND G) FL240    CREATED: 23 APR 2026 09:21  SOURCE: UUUUYNYX"
Belarus,107707067531932053,O476/2026,UMMV,2026-04-27T00:00:00Z,2026-05-02T23:59:00Z,53.3,28.4,6,QRDCA,O0476/26 NOTAMN  Q) UMMV/QRDCA/IV/BO/W/000/240/5318N02824E006  A) UMMV B) 2604270000 C) 2605022359  E) DANGER AREA UMD197 ACTIVATED  F) GND G) FL240    CREATED: 23 APR 2026 09:24  SOURCE: UUUUYNYX
Hungary,107699400864013378,A2259/2026,LHCC,2026-04-20T11:00:00Z,2026-04-30T21:00:00Z,47.13333333333333,18.066666666666666,4,QRACA,"A2259/26 NOTAMN  Q) LHCC/QRACA/IV/NBO/W /000/045/4708N01804E004  A) LHCC B) 2604201100 C) 2604302100  D) 20-23 28-30 1100-2100  E) AIRSPACE RESERVATION ACTIVATED DUE TO MILITARY OPERATIONS   AND MISSILE, ROCKET FIRING WITHIN AREA BOUNDED BY THE FOLLOWING   COORD POINTS:  470538N0180720E  471103N0180547E  470951N0180129E  470529N0180122E  470538N0180720E (UJMAJOR EAST).  THE AIRSPACE IS SEGREGATED AND SHALL BE AVOIDED ACCORDING TO AIP   HUNGARY ENR 5.3.  FURTHER INFO ABOUT THE ACTUAL OPR HR VIA TEL: +36 20 527 2364.  F) GND G) 4500FT AMSL    CREATED: 16 APR 2026 08:45  SOURCE: EUECYIYN"
Hungary,107699392106306626,A1737/2026,LHCC,2026-04-20T06:00:00Z,2026-04-30T21:59:00Z,46.46666666666667,20.133333333333333,2,QRDCA,"A1737/26 NOTAMN  Q) LHCC/QRDCA/IV/BO /W /000/075/4628N02008E002  A) LHCC B) 2604200600 C) 2604302159  D) 20-23 0600-2200, 27-30 0600-2159  E) DANGER AREA LHD11 DOC ACTIVATED.  F) GND G) 7500FT AMSL    CREATED: 23 MAR 2026 17:26  SOURCE: EUECYIYN"
Hungary,107699392072752194,A1735/2026,LHCC,2026-04-29T06:00:00Z,2026-04-30T20:00:00Z,47.13333333333333,19.316666666666666,7,QRDCA,A1735/26 NOTAMN  Q) LHCC/QRDCA/IV/BO /W /000/205/4708N01919E007  A) LHCC B) 2604290600 C) 2604302000  D) 0600-2000  E) DANGER AREA LHD3 TATARSZENTGYORGY ACTIVATED.  F) GND G) FL205    CREATED: 23 MAR 2026 17:24  SOURCE: EUECYIYN
Hungary,107699399538613314,A2180/2026,LHCC,2026-04-20T11:00:00Z,2026-04-30T21:00:00Z,47.13333333333333,18.0,3,QRACA,"A2180/26 NOTAMN  Q) LHCC/QRACA/IV/NBO/W /025/045/4708N01800E003  A) LHCC B) 2604201100 C) 2604302100  D) 20-23 28-30 1100-2100  E) AIRSPACE RESERVATION ACTIVATED DUE TO MILITARY OPERATIONS   AND MISSILE, ROCKET FIRING WITHIN AREA BOUNDED BY THE FOLLOWING   COORD POINTS:  470648N0175856E  470918N0175735E  470951N0180129E  470529N0180122E  470648N0175856E (UJMAJOR CENTER).  THE AIRSPACE IS SEGREGATED AND SHALL BE AVOIDED ACCORDING TO AIP   HUNGARY ENR 5.3.  FURTHER INFO ABOUT THE ACTUAL OPR HR VIA TEL: +36 20 527 2364.  F) 2500FT AMSL G) 4500FT AMSL    CREATED: 14 APR 2026 10:00  SOURCE: EUECYIYN"
Russian Federation,107712636040912103,Y4705/2026,UHHH,2026-05-01T02:00:00Z,2026-05-29T16:00:00Z,49.233333333333334,141.13333333333333,21,QRDCA,Y4705/26 NOTAMN  Q) UHHH/QRDCA/IV/BO/W/000/080/4914N14108E021  A) UHHH B) 2605010200 C) 2605291600  D) 01 04-08 11-15 18-22 25-29 0200-1600  E) DANGER AREA ACT: UHD418.  F) GND  G) 2450M AMSL    CREATED: 18 APR 2026 02:40  SOURCE: UUUUYNYX
Russian Federation,107712603677662439,Y2776/2026,UHHH,2026-04-01T20:00:00Z,2026-05-01T18:00:00Z,42.25,132.73333333333332,21,QRDCA,Y2776/26 NOTAMN  Q) UHHH/QRDCA/IV/BO/W/000/330/4215N13244E021  A) UHHH B) 2604012000 C) 2605011800  D) DAILY 2000-1800  E) DANGER AREA ACT: UHD411.  F) 100M AGL  G) FL330    CREATED: 18 MAR 2026 09:58  SOURCE: UUUUYNYX
Russian Federation,107712608912153831,Y3088/2026,UHHH,2026-04-01T23:00:00Z,2026-05-01T16:00:00Z,42.53333333333333,132.8,5,QRDCA,Y3088/26 NOTAMN  Q) UHHH/QRDCA/IV/BO/W/000/090/4232N13248E005  A) UHHH B) 2604012300 C) 2605011600  D) DAILY 2300-1600  E) DANGER AREA ACT: UHD414.  F) GND  G) FL090    CREATED: 23 MAR 2026 01:36  SOURCE: UUUUYNYX
Russian Federation,107712609902009575,Y3147/2026,UHHH,2026-04-01T20:00:00Z,2026-05-01T16:00:00Z,43.9,135.75,18,QRDCA,"Y3147/26 NOTAMN  Q) UHHH/QRDCA/IV/BO/W/000/170/4354N13545E018  A) UHHH B) 2604012000 C) 2605011600  D) APR 01 2000-2359, 02-30 0000-1600 2000-2359, MAY 01 0000-1600  E) DANGER AREA ACT: UHD407.  F) 100M AGL  G) FL170    CREATED: 24 MAR 2026 01:44  SOURCE: UUUUYNYX"
Russian Federation,107706568627865141,N3507/2026,URRV,2026-04-01T00:00:00Z,2026-04-30T23:59:00Z,47.233333333333334,47.916666666666664,54,QRRCA,N3507/26 NOTAMN  Q) URRV/QRRCA/IV/BO/W/000/999/4714N04755E054  A) URRV B) 2604010000 C) 2604302359  E) RESTRICTED AREA ACT: URR553.  F) GND  G) UNL    CREATED: 25 MAR 2026 14:20  SOURCE: UUUUYNYX
Russian Federation,107712611630062988,Y3250/2026,UHMM,2026-04-01T00:00:00Z,2026-04-30T23:59:00Z,52.13333333333333,159.35,20,QRDCA,"Y3250/26 NOTAMN  Q) UHMM/QRDCA/IV/BO/W/000/160/5208N15921E020  A) UHMM B) 2604010000 C) 2604302359  D) 01 0000-04 1200, 05 1200-11 1200, 12 1200-18 1200, 19 1200-    25 1200, 26 1200-30 2359  E) DANGER AREA ACT: UHD406.  F) GND  G) FL160    CREATED: 25 MAR 2026 06:23  SOURCE: UUUUYNYX"
Russian Federation,107712608895376615,Y3087/2026,UHHH,2026-04-01T23:00:00Z,2026-05-01T16:00:00Z,42.35,133.26666666666668,15,QRDCA,Y3087/26 NOTAMN  Q) UHHH/QRDCA/IV/BO/W/000/150/4221N13316E015  A) UHHH B) 2604012300 C) 2605011600  D) DAILY 2300-1600  E) DANGER AREA ACT: UHD413.  F) GND  G) FL150    CREATED: 23 MAR 2026 01:35  SOURCE: UUUUYNYX
Russian Federation,107699403095688757,A2392/2026,URRV,2026-04-17T21:00:00Z,2026-05-01T20:59:00Z,44.233333333333334,43.083333333333336,5,QFAXX,"A2392/26 NOTAMN  Q) URRV/QFAXX/IV/NBO/A/000/999/4414N04305E005  A) URMM B) 2604172100 C) 2605012059  E) 28-30 APR CAUCASUS INTERNATIONAL INVESTMENT FORUM IS TAKING PLACE.  FLW APPLY FOR THE FLT PERIOD BTN APR 27-MAY 01:  1) PARKING OF ACFT OPERATING SPECIAL AND VIP FLT, INCLUDING  BUSINESS AVIATION FLT, SHALL NOT EXCEED 1 HR, EXC ACFT OPERATING  VIP FLT.  2) ACFT OPERATORS, PLANNING TO OPR SPECIAL AND CHARTER FLT, SHOULD  OBTAIN SLOT FROM AD OPERATOR PRIOR TO SUBMITTING (FPL), INCLUDING  IN CASE OF DELAY (DLA),  3) LONG DURATION DELAYS OF ARR ACFT DUE TO HLDG AND SUBSEQUENT  DIVERSIONS TO ALTN, AS WELL AS DELAYS OF DEP ACFT DUE TO HIGH AD  WORKLOAD, ARE EXPECTED AND SHOULD BE TAKEN INTO ACCOUNT WHEN  CALCULATING FUEL LOAD.  IF TECHNICALLY FEASIBLE, FUELLING SHOULD NOT BE PLANNED WITH THE  PURPOSE OF REDUCING HANDLING TIME.  4) ACFT OPERATING CHARTER FLT SHOULD CARRY TOW BAR, AND LOCK PIN  (IF APPLICABLE) TO UNLOCK NOSE GEAR, ON BOARD.    CREATED: 17 APR 2026 13:40  SOURCE: UUUUYNYX"
Russian Federation,107712603644108007,Y2774/2026,UHHH,2026-04-01T20:00:00Z,2026-05-01T18:00:00Z,42.166666666666664,132.75,22,QRDCA,Y2774/26 NOTAMN  Q) UHHH/QRDCA/IV/BO/W/000/400/4210N13245E022  A) UHHH B) 2604012000 C) 2605011800  D) DAILY 2000-1800  E) DANGER AREA ACT: UHD405.  F) GND  G) FL400    CREATED: 18 MAR 2026 09:54  SOURCE: UUUUYNYX
Ireland,107704310967706189,J12/2026,EISN,2026-03-06T10:00:00Z,2026-06-05T17:00:00Z,52.75,-9.566666666666666,15,QRTCA,"J0012/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/025/5245N00934W015  A) EISN B) 2603061000 C) 2606051700  D) MON-FRI 1000-1700 EXC MAR 17 APR 06 MAY 04 JUN 01  E) FLIGHT RESTRICTION IN THE VICINITY OF COUNTY CLARE COASTLINE    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS AS   DEFINED IN S.I. NO.25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    LATERAL LIMITS, THE AIRSPACE CONTAINED WITHIN:  524523.14N 0093418.47W  524839.19N 0095438.25W    ARC RADIUS OF 28KM (15.12NM) CENTRED ON  524610.85N 0093003.76W  525743.31N 0094606.50W  524827.40N 0093225.92W  ARC RADIUS OF 5KM (2.7NM) CENTRED ON  524610.85N 0093003.76W  524523.14N 0093418.47W  VERTICAL LIMITS: SFC TO 2500FT AMSL    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 2500FT AMSL    CREATED: 23 FEB 2026 19:02  SOURCE: EUECYIYN"
Ireland,107704310950928973,J11/2026,EISN,2026-03-06T10:00:00Z,2026-06-05T17:00:00Z,52.766666666666666,-9.5,3,QRTCA,"J0011/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/005/5246N00930W003  A) EISN B) 2603061000 C) 2606051700  D) MON-FRI 1000-1700 EXC MAR 17 APR 06 MAY 04 JUN 01  E) FLIGHT RESTRICTION IN THE VICINITY OF COUNTY CLARE COASTLINE    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS AS   DEFINED IN S.I. NO.25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    LATERAL LIMITS, THE AIRSPACE CONTAINED WITHIN:  524452.36N 0093036.12W  524523.14N 0093418.47W    ARC RADIUS OF 5KM (2.7NM) CENTRED ON  524610.85N 0093003.76W  524827.40N 0093225.92W  524759.40N 0093144.97W  524759.50N 0092913.83W  524632.84N 0092836.10W  524558.69N 0092936.65W  524519.32N 0092949.34W  524452.36N 0093036.12W  VERTICAL LIMITS: SFC TO 500FT AMSL    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 500FT AMSL    CREATED: 23 FEB 2026 19:01  SOURCE: EUECYIYN"
Ireland,107704310917374541,J9/2026,EISN,2026-02-20T00:00:00Z,2026-05-20T00:00:00Z,54.13333333333333,-9.783333333333333,1,QRTCA,"J0009/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/031/5408N00947W001  A) EISN B) 2602200000 C) 2605200000  E) FLIGHT RESTRICTION IN THE VICINITY OF BANGOR ERRIS, COUNTY MAYO    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, INCLUDING  UNMANNED AIRCRAFT SYSTEMS (UAS) AS DEFINED IN S.I. NO. 24 OF 2023  AND COMMISSION IMPLEMENTING REGULATION (EU) 2019/947, AND ROCKETS AS   DEFINED IN S.I. NO. 25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE DEFINED   BELOW:     LATERAL LIMITS: A CIRCLE RADIUS OF 0.6NM CENTRED ON:  540733.1N 0094659.5W    POINT OF CONTACT DURING ACTIVATION   MR. ANDREI LUCA +31 685358986 OR BY EMAIL AT A.LUCA(AT)KITEPOWER.NL   MR. MARK DEVAS +353 83 842 2897 OR BY EMAIL AT   M.DEVAS(AT)KITEPOWER.NL    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS  OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 3100FT AMSL    CREATED: 12 FEB 2026 17:23  SOURCE: EUECYIYN"
Ireland,107701013372346957,D68/2026,EISN,2026-05-01T06:00:00Z,2026-06-01T06:00:00Z,52.233333333333334,-8.216666666666667,2,QRDCA,"D0068/26 NOTAMN  Q) EISN/QRDCA/IV/BO /W /000/080/5214N00813W002  A) EISN B) 2605010600 C) 2606010600  E) DANGER AREA EID6 KILWORTH, CO. CORK ACTIVATED  F) GND G) 8000FT AMSL    CREATED: 15 APR 2026 16:20  SOURCE: EUECYIYN"
Ireland,107701013087134285,D51/2026,EISN,2026-04-01T06:00:00Z,2026-05-01T06:00:00Z,52.233333333333334,-8.216666666666667,2,QRDCA,"D0051/26 NOTAMN  Q) EISN/QRDCA/IV/BO /W /000/080/5214N00813W002  A) EISN B) 2604010600 C) 2605010600  E) DANGER AREA EID6 KILWORTH, CO. CORK ACTIVATED  F) GND G) 8000FT AMSL  CREATED: 16 MAR 2026 10:06  SOURCE: EUECYIYN"
Ireland,107701013120688717,D53/2026,EISN,2026-05-01T09:00:00Z,2026-05-01T17:00:00Z,52.983333333333334,-6.466666666666667,5,QRDCA,"D0053/26 NOTAMN  Q) EISN/QRDCA/IV/BO /W /000/150/5259N00628W005  A) EISN B) 2605010900 C) 2605011700  E) DANGER AREA EID5 GLEN OF IMAAL, CO. WICKLOW ACTIVATED  F) GND G) 15000FT AMSL    CREATED: 15 APR 2026 15:56  SOURCE: EUECYIYN"
India,107699369004404805,A360/2026,VECF,2026-03-08T00:00:00Z,2026-06-05T23:59:00Z,23.333333333333332,80.11666666666666,6,QRDCA,A0360/26 NOTAMN  Q) VECF/QRDCA/IV/BO/W/000/250/2320N08007E006  A) VECF B) 2603080000 C) 2606052359  E) VED 232 LPR KHAMARAIA JABALPUR ACT  F) SFC  G) 25000FT AMSL    CREATED: 24 FEB 2026 09:45  SOURCE: VECCYNYX
India,107699373030932517,A600/2026,VABF,2026-05-02T00:30:00Z,2026-06-30T17:30:00Z,,,,QRDCA,A0600/26 NOTAMN  Q) VABF/QRDCA/IV/BO/W/000/140/  A) VABF B) 2605020030 C) 2606301730  D) MAY 02 04-09 11-16 18-23 25 26 28-30     JUN 01-06 08-13 15-20 22-25 27 29 30 0030-1730  E) VAD 8 (BERCHHA) ACT  F) GND G) 12000FT AGL    CREATED: 13 APR 2026 05:43  SOURCE: VABBYNYX
India,107699374004025733,A658/2026,VOMF,2026-02-21T00:30:00Z,2026-05-20T14:30:00Z,,,,QRDCA,A0658/26 NOTAMR A3548/25  Q) VOMF/QRDCA/IV/BO/W/000/050/  A) VOMF B) 2602210030 C) 2605201430  D) 0030-1430  E) VOD-188 CHENGALPATTU FRNG RANGE ACT  F) GND G) 5000FT AGL  CREATED: 21 FEB 2026 00:32  SOURCE: VOMMYNYX
India,107558653158668677,A1650/2018,VOMF,2018-07-01T02:30:00Z,,14.016666666666667,74.3,15,QRDCA,A1650/18 NOTAMN  Q) VOMF/QRDCA/IV/BO /W /000/280/1401N07418E015  A) VOMF B) 1807010230 C) PERM  D) 01-07 15-21 0230-0930  E) VOD-178 (PIGEON ISLAND) ACT.  F) SFC G) 28000FT AMSL    CREATED: 01 FEB 2024 15:13  SOURCE: EUECYIYN
India,107699372930277477,A594/2026,VIDF,2026-03-16T07:00:00Z,2026-06-15T07:00:00Z,30.916666666666668,75.38333333333334,,QRDCA,A0594/26 NOTAMN  Q) VIDF/QRDCA/IV/BO/W/000/200/3055N07523E999  A) VIDF B) 2603160700 C) 2606150700  E) VID 129 ACT. NO ACFT PERMITTED TO OVERFLY WI VID 129.  F) GND G) 20000FT AMSL    CREATED: 13 MAR 2026 12:35  SOURCE: VIDPYNYX
India,107558653175445893,A1651/2018,VOMF,2018-07-01T09:30:00Z,,14.016666666666667,74.3,15,QRDCA,A1651/18 NOTAMN  Q) VOMF/QRDCA/IV/BO /W /000/115/1401N07418E015  A) VOMF B) 1807010930 C) PERM  D) 01-07 15-21 0930-1130  E) VOD-178 (PIGEON ISLAND) ACT.  F) SFC G) 11500FT AMSL    CREATED: 01 FEB 2024 15:13  SOURCE: EUECYIYN
