country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw
Oman,107699365262866828,A137/2026,OOMM,2026-02-26T06:00:00Z,2026-03-31T23:59:00Z,21.083333333333332,57.6,1,QXXXX,"A0137/26 NOTAMR A0075/26  Q) OOMM/QXXXX/IV/NBO/E/000/999/2105N05736E001  A) OOMM B) 2602260600 C) 2603312359  E) SURVEILLANCE BASED 20 NM LONGITUDINAL SEPARATION MINIMA FOR ALL  TRAFFIC ROUTING VIA PARAR WILL BE APPLIED ON TRIAL BASIS BETWEEN  RNP2/RNP4 COMPLIANT ACFT HAVING FUNCTIONAL ADS B OUT AND RCP240.  AIRCRAFT SHALL INDICATE RNP2/RNP4, CPDLC RCP240, ADS B CAPABILITY IN  FPL.  AIRCRAFT SHOULD INITIATE EARLY LOGON WITH MUMBAI CPDLC ON THE ADDRESS  (VABF) .  F)SFC G) UNL  CREATED: 26 FEB 2026 05:58  SOURCE: OOMSYNYX"
Oman,107699365145426316,A130/2026,OOMM,2026-02-20T17:00:00Z,2026-05-20T03:00:00Z,21.083333333333332,57.6,1,QXXXX,"A0130/26 NOTAMR A0783/25  Q) OOMM/QXXXX/IV/NBO/E/000/999/2105N05736E001  A) OOMM B) 2602201700 C) 2605200300  D) DLY BTN 1700/0300  E) DUE TO HIGH DENSITY TRAFFIC IN MUSCAT FIR CONCENTRATED OVER POINTS  RASKI AND PARAR:  1- TRAFFIC DESTINED FOR VABB, RPLL AND VGHS ARE NOT PERMITTED  TO ROUTE VIA POINT RASKI.  2- TRAFFIC DESTINED FOR WSSS, VTSP AND VTBS ARE NOT PERMITTED TO  ROUTE VIA POINTS RASKI AND PARAR.  OPERATORS ARE REQUESTED TO PLAN ALTERNATIVE ROUTES ACCORDINGLY.  F) SFC G) UNL  CREATED: 20 FEB 2026 07:33  SOURCE: OOMSYNYX"
Germany,107699914582134486,B111/2026,EDWW,2026-03-07T00:00:00Z,2026-06-04T23:59:00Z,52.21666666666667,14.116666666666667,1,QWOLW,B0111/26 NOTAMN  Q) EDWW/QWOLW/IV/M  /W /000/999/5213N01407E001  A) EDWW B) 2603070000 C) 2606042359  E) LASER ACTIVITIES 0.5NM RADIUS CENTERED ON 521231N 0140718E  LINDENBERG (23.6NM ENE KLASDORF DVOR/DME KLF) .  F) GND G) UNL    CREATED: 02 MAR 2026 10:55  SOURCE: EUECYIYN
Germany,107710358315208439,U14/2026,EDXX,2026-02-23T11:48:00Z,2026-05-22T23:59:00Z,51.38333333333333,10.3,,QAFXX,U0014/26 NOTAMN  Q) EDXX/QAFXX/I /NBO/E /000/999/5123N01018E999  A) EDGG EDMM EDWW B) 2602231148 C) 2605222359  E) GEMIL FLIP MAP  CAUTION: AIR COMBAT OPERATIONS UNLIMITED PROHIBITED AREAS ARE   OBSOLETE:  THE FOLLOWING CHARTS ARE AFFECTED:  ED-R 107 (TRA-ALLGAEU 1) ATS  ED-R 207 (TRA-ALLGAEU 2) ATS  CREATED: 23 FEB 2026 11:48  SOURCE: ETCZYOYX
Argentina,107710909094888101,V75/2026,SAVF,2026-03-19T00:01:00Z,2026-05-14T23:59:00Z,-54.833333333333336,-68.28333333333333,5,QPIAU,"V0075/26 NOTAMN   Q) SAVF/QPIAU/I/BO/A/000/999/5450S06817W005 A) SAWH B) 2603190001 C) 2605142359  E) [US DOD PROCEDURAL NOTAM] STANDARD INSTRUMENT DEPARTURE (SID) NOT   AUTHORIZED RWY 25 (GRA 1B, KEXOP 1B, ROMIV 1B, SUNLI 1B, UGIRA 1B)   NOT AUTHORIZED AS PUBLISHED IN DOD FLIP  CREATED: 17 MAR 2026 09:28  SOURCE: KCSA"
Peru,107699377342594316,A857/2026,SPIM,2026-03-09T22:00:00Z,2026-05-02T00:00:00Z,,,,QMRHX,"A0857/26 NOTAMN  Q) SPIM/QMRHX/IV/NBO/A/002/999/  A) SPJC B) 2603092200 C) 2605020000  D) 1000-1400 2200-0000  E) SEASONAL BIRDS ACT AT AD, HGT UP TO 200FT AGL. TYPES OF BIRDS-  BLACK VULTURE, SEAGULL AND FALCON. MAX FLOCK SIZE-100 BIRDS. BIRD  WT- UP TO 1000 GRAMS COASTLINE MAIN MOVING DIRECTION -N AND S - E  AND W. PILOTS CTN.  F) 200FT AGL G) UNL    CREATED: 09 MAR 2026 15:24  SOURCE: SPIMYNYN"
Guyana,107699363081969858,A7/2026,SYGC,2026-03-26T13:00:00Z,2026-03-26T20:00:00Z,6.483333333333333,-58.25,15,QICAS,A0007/26 NOTAMN  Q) SYGC/QICAS/I/NBO/A/000/999/0629N05815W015  A) SYCJ B) 2603261300 C) 2603262000  E) ILS U/S DUE MAINT.  F) GND G) UNL    CREATED: 19 MAR 2026 16:19  SOURCE: SYCJYNYX
Puerto Rico,107681771718027058,A56/2025,TJZS,2025-05-21T13:05:00Z,,,,,QPDXX,A0056/25 NOTAMN  Q) TJZS/QPDXX////000/999/  A) TJZS  B) 2505211305  C) PERM  E) TJSJ ACONY THREE DEPARTURE: AIRCRAFT SHALL FLY DIRECT TO NEXT FIX  ON FLIGHT PLAN AFTER PALDE AND THEN AS FILED.  F) SFC  G) UNL    CREATED: 21 MAY 2025 13:16  SOURCE: TJZS
Australia,107706523564377121,N821/2026,YBBB,2026-03-22T15:42:00Z,2026-03-22T16:21:00Z,-13.9,153.83333333333334,90,QWMLW,N0821/26 NOTAMN  Q) YBBB/QWMLW/IV/BO/W/000/999/1354S15350E090  A) YBBB  B) 2603221542 C) 2603221621  E) CHINESE AEROSPACE ACTIVITIES WILL TAKE PLACE  FLW ADVICE RECEIVED FROM CIVIL AVIATION ADMINISTRATION OF CHINA:  THE FLIGHT SAFETY OF ACFT IN THE FOLLOWING &apos;AREA PZ&apos; MAY BE AFFECTED  BOUNDED BY: 1254S 15246E - 1232S 15324E - 1452S 15451E - 1514S 15413E  - 1254S 15246E  F) SFC G) UNL    CREATED: 19 MAR 2026 00:11  SOURCE: YBBBZEZX
Qatar,107681796984360037,A1562/2025,OTDF,2025-10-22T08:50:00Z,,25.55,51.45,2,QRPCH,A1562/25 NOTAMN  Q) OTDF/QRPCH/IV/NBO/W/000/999/2533N05127E002  A) OTDF B) 2510220850 C) PERM  E) PROHIBITED AREA OTP48 VERTICAL LIMITS AMENDED AS: SFC TO UNL.    AMEND QATAR AIP ENR 5.1 SECTION 1 PROHIBITED ARES AND RELEVANT CHARTS  ACCORDINGLY.  F) SFC G) UNL    CREATED: 22 OCT 2025 08:51  SOURCE: OTNOYNYX
Qatar,107699371621436517,A516/2026,OTDF,2026-03-11T03:00:00Z,2026-03-31T14:00:00Z,24.75,51.0,11,QRDCA,A0516/26 NOTAMN  Q) OTDF/QRDCA/IV/BO/W/000/999/2445N05100E011  A) OTDF B) 2603110300 C) 2603311400  D) DAILY 0300-1400  E) DANGER AREA OTD1 UPPER LIMIT RAISED TO UNL.  REF TO QATAR AIP ENR 5.1.  F) SFC G) UNL  CREATED: 08 MAR 2026 19:07  SOURCE: OTNOYNYX
Republic of Korea,107701021794937393,D570/2026,RKRR,2026-03-23T00:00:00Z,2026-03-27T08:00:00Z,34.083333333333336,128.36666666666667,23,QRRCA,"D0570/26 NOTAMN    Q) RKRR/QRRCA/IV/BO/W/000/999/3405N12822E023  A) RKRR B) 2603230000 C) 2603270800  D) 23 0000-0800, 24 0000-1300, 25 0000-0800, 26 0000-1300, 27   0000-0800  E) RESTRICTED AREA RK R72 ACT  F) SFC G) UNL    CREATED: 20 MAR 2026 07:34  SOURCE: RKRRYNYX"
Republic of Korea,107683479672105521,D3554/2025,RKRR,2025-12-26T15:00:00Z,2026-03-26T14:59:00Z,37.583333333333336,126.98333333333333,3,QRPCA,"D3554/25 NOTAMN    Q) RKRR/QRPCA/IV/BO/W/000/999/3735N12659E003  A) RKRR B) 2512261500 C) 2603261459  E) TEMPO PROHIBITED AREA ACT AS FLW  A CIRCLE RADIUS 2NM CENTERED ON 373523N1265832E  RMK :   - EXC SKED CIV ACFT AND INFO ASSET FLT  - EMERG ACFT(FIRE FIGHTING, LIFEGUARD, ETC) OPERATION NEED     PRIOR PERMISSION FROM CAPITAL DEFENSE COMMAND (02-524-0315)  F) SFC G) UNL    CREATED: 15 DEC 2025 09:50  SOURCE: RKRRYNYX"
Republic of Korea,107701021006408241,D523/2026,RKRR,2026-03-26T15:00:00Z,2026-06-26T14:59:00Z,37.583333333333336,126.98333333333333,3,QRPCA,"D0523/26 NOTAMN    Q) RKRR/QRPCA/IV/NBO/W/000/999/3735N12659E003  A) RKRR B) 2603261500 C) 2606261459  E) TEMPO PROHIBITED AREA ACT AS FLW  A CIRCLE RADIUS 2NM CENTERED ON 373523N1265832E  RMK :   - EXC SKED CIV ACFT AND INFO ASSET FLT  - EMERG ACFT(FIRE FIGHTING, LIFEGUARD, ETC) OPERATION NEED     PRIOR PERMISSION FROM CAPITAL DEFENSE COMMAND (02-524-0315)  F) SFC G) UNL    CREATED: 11 MAR 2026 04:57  SOURCE: RKRRYNYX"
Belgium,107702671783363636,G613/2026,EBBU,2026-03-23T11:15:00Z,2026-03-23T12:30:00Z,50.166666666666664,4.916666666666667,39,QRACA,G0613/26 NOTAMN  Q) EBBU/QRACA/IV/NBO/W /045/999/5010N00455E039  A) EBBU B) 2603231115 C) 2603231230  E) TSA26A - ARDENNES 01 AND TSA26B - ARDENNES 04 ACT  GAT ALLOWED TO CROSS TRACK MATIX-MMD ON FIXED LVL BLW FL195 AFTER   COOR BTN BELGA RADAR AND CRNA/NORD  F) 4500FT AMSL G) UNL    CREATED: 20 MAR 2026 13:58  SOURCE: EUECYIYN
Russian Federation,107708213617110379,Q3252/2026,ULLL,2026-03-19T11:00:00Z,2026-03-23T21:00:00Z,71.95,49.71666666666667,403,QRTCA,Q3252/26 NOTAMN  Q) ULLL/QRTCA/IV/BO/W/000/999/7157N04943E403  A) ULLL B) 2603191100 C) 2603232100  D) 19-23 1100-2100  E) AIRSPACE CLSD AS FLW:  1. AREA: 654800N0431000E-654500N0423000E-654700N0422500E-           655500N0421300E-660700N0421500E-661900N0423000E-           662300N0425500E-662300N0431000E-661500N0432800E-           654800N0431000E.  2. AREA: 690000N0442700E-701300N0454300E-700200N0471200E-           684900N0455000E-690000N0442700E.  3. AREA: 765600N0585200E-763900N0603000E-773700N0633900E-           775200N0615500E-765600N0585200E.  F) GND  G) UNL  CREATED: 17 MAR 2026 07:19  SOURCE: UUUUYNYX
Russian Federation,107706560256034357,N3008/2026,URRV,2026-03-24T06:00:00Z,2026-03-28T16:00:00Z,49.083333333333336,46.1,38,QRTCA,N3008/26 NOTAMN  Q) URRV/QRTCA/IV/BO/W/000/999/4905N04606E038  A) URRV B) 2603240600 C) 2603281600  D) 24 25 26 27 28 0600-1600  E) AIRSPACE CLSD WI AREA:  484200N0453800E-493800N0453900E-493600N0463000E-485000N0463000E-  484700N0464000E-483200N0463300E-484200N0453800E.  F) GND  G) UNL  CREATED: 15 MAR 2026 05:18  SOURCE: UUUUYNYX
Russian Federation,107710361016878645,U175/2026,URRV,2026-02-19T00:00:00Z,2026-07-08T23:59:00Z,45.5,43.666666666666664,130,QAFCH,"U0175/26 NOTAMN  Q) URRV/QAFCH/IV/NBO/E/000/999/4530N04340E130  A) URRV B) 2602190000 C) 2607082359  E) ROSTOV-NA-DONU FIR SECTOR W1:  AMEND PUBLISHED LATERAL AND VERTICAL LIMITS TO READ:  465636N 0433752E - 463010N 0435022E - 460918N 0451109E -  460147N 0450207E - 453216N 0451401E - 445000N 0453500E -  433724N 0455948E - 434411N 0452531E - 434759N 0451255E -  435048N 0434843E - 434800N 0431800E - 441200N 0430700E -  441400N 0413800E - 441500N 0405700E - 443000N 0410300E -  451917N 0413018E - 453159N 0414254E - 455318N 0420124E -  460527N 0423220E - 461536N 0431524E - 463836N 0431618E -  465636N 0433752E  ABOVE FL045 - UNL,  441500N 0405700E - 441400N 0413800E - 441200N 0430700E -  434800N 0431800E - 435313N 0424659E - 434825N 0411650E -  435253N 0404237E - 441500N 0405700E  ABOVE 800M/2700FT AGL - UNL.  (AIP RUSSIA PAGE ENR 2.1-44).  CREATED: 13 FEB 2026 11:53  SOURCE: UUUUYNYX"
Russian Federation,107704378714633651,J4050/2026,UNNT,2026-03-22T11:50:00Z,2026-03-26T11:00:00Z,50.983333333333334,83.33333333333333,36,QRRCA,"J4050/26 NOTAMN  Q) UNNT/QRRCA/IV/BO/W/000/999/5059N08320E036  A) UNNT B) 2603221150 C) 2603261100  D) 22 1150-1230, 23 1130-1210, 25 1040-1120, 26 1015-1100  E) RESTRICTED AREA ACT: UNR1236.  F) GND  G) UNL  CREATED: 02 MAR 2026 09:42  SOURCE: UUUUYNYX"
Russian Federation,107706546599380533,N2194/2026,URRV,2026-03-01T00:00:00Z,2026-03-31T23:59:00Z,47.233333333333334,47.916666666666664,54,QRRCA,N2194/26 NOTAMN  Q) URRV/QRRCA/IV/BO/W/000/999/4714N04755E054  A) URRV B) 2603010000 C) 2603312359  E) RESTRICTED AREA ACT: URR553.  F) GND  G) UNL  CREATED: 25 FEB 2026 06:31  SOURCE: UUUUYNYX
Russian Federation,107706560658687541,N3032/2026,URRV,2026-03-17T00:45:00Z,2026-03-23T00:45:00Z,46.666666666666664,44.2,90,QARLC,"N3032/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4640N04412E090  A) URRV B) 2603170045 C) 2603230045  D) DAILY 0045-0600 1600-0045  E) FLW ATS RTE SEGMENTS CLSD:  A964 ELISTA VORDME (ELI)-NOKLI,  G481 ZUZGU-ELISTA VORDME (ELI),  N82 IKZAL-ADOSU.  F) SFC  G) UNL    CREATED: 15 MAR 2026 15:56  SOURCE: UUUUYNYX"
Russian Federation,107710364573651703,U387/2026,UUXX,2026-03-23T00:45:00Z,2026-03-29T00:45:00Z,47.06666666666667,36.2,573,QRTCA,U0387/26 NOTAMN  Q) UUXX/QRTCA/IV/BO/W/000/999/4704N03612E573  A) URRV URFV UUWV B) 2603230045 C) 2603290045  E) TEMPO DANGER AREA ACT:  434800N0392400E-433000N0303500E-441500N0302500E-450900N0295900E-  452500N0293400E-451300N0284400E-453000N0283100E-462300N0290700E-  462500N0300700E-480000N0290900E-482700N0274300E-482500N0264800E-  474800N0250000E-480300N0225900E-482500N0220900E-490200N0225100E-  493300N0224400E-502500N0240400E-513200N0233600E-515632N0233808E-  515930N0240805E-523414N0262109E-521639N0314019E-521942N0313455E-  522933N0313734E-523104N0313327E-523344N0314029E-523547N0313402E-  524136N0313000E-524404N0313534E-524738N0313513E-530204N0311436E-  530553N0312321E-531243N0312407E-531137N0313440E-531352N0313742E-  530605N0315511E-530616N0321410E-531237N0322650E-531813N0322918E-  531957N0324401E-532729N0324526E-533254N0322824E-533904N0322440E-  534126N0323000E-534349N0322732E-534307N0322156E-534851N0320748E-  534747N0314614E-540332N0315318E-541439N0311904E-542400N0311600E-  543700N0351500E-540330N0352000E-541400N0373600E-524400N0412200E-  484700N0435700E-474400N0433900E-475000N0465300E-461300N0474300E-  440700N0491000E-453800N0412200E-434800N0392400E  F) SFC  G) UNL    CREATED: 20 MAR 2026 17:08  SOURCE: UUUUYNYX
Russian Federation,107706560709019189,N3035/2026,URRV,2026-03-17T00:45:00Z,2026-03-23T00:45:00Z,44.05,38.05,14,QRTCA,"N3035/26 NOTAMN  Q) URRV/QRTCA/IV/BO/W/000/999/4403N03803E014  A) URRV B) 2603170045 C) 2603230045  D) DAILY 0045-0530 1700-0045  E) FLW ATS RTE SEGMENTS CLSD:  A277  BAKRI-LIMAS,  B549  IPVIR-LAZAREVSKOYE NDB (LA).  F) GND  G) UNL  CREATED: 15 MAR 2026 15:57  SOURCE: UUUUYNYX"
Russian Federation,107706564735551029,N3275/2026,URRV,2026-03-23T00:45:00Z,2026-03-29T00:45:00Z,44.333333333333336,39.15,31,QARLC,N3275/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4420N03909E031  A) URRV B) 2603230045 C) 2603290045  D) DAILY 0045-0500 2000-0045  E) FLW ATS RTE SEGMENTS CLSD:  B549 IPVIR-AGOY NDB (AG)  B949 MOBIT-SMOLENSKAYA NDB (SM)  B950 SMOLENSKAYA NDB (SM)-AGOY NDB (AG)  F) SFC  G)UNL    CREATED: 20 MAR 2026 17:16  SOURCE: UUUUYNYX
Russian Federation,107701648726051445,E5170/2026,USTV,2026-03-27T10:55:00Z,2026-04-01T13:30:00Z,59.21666666666667,64.93333333333334,28,QRTCA,E5170/26 NOTAMN  Q) USTV/QRTCA/IV/BO/W/000/999/5913N06456E028  A) USTV B) 2603271055 C) 2604011330  D) DAILY 1055-1330  E) AIRSPACE CLSD WI AREA:  594000N0645900E-593800N0651300E-593400N0652400E-592900N0653100E-  592300N0653600E-591700N0653800E-591100N0653800E-590600N0653700E-  590000N0653300E-585500N0652700E-585000N0651800E-584700N0650700E-  584600N0645300E-584800N0644000E-585200N0643000E-585700N0642200E-  590300N0641700E-590800N0641500E-591400N0641400E-592000N0641600E-  592500N0641900E-593000N0642500E-593500N0643400E-593900N0644600E-  594000N0645900E.  F) GND  G) UNL    CREATED: 18 MAR 2026 11:06  SOURCE: UUUUYNYX
Russian Federation,107706560692241973,N3034/2026,URRV,2026-03-17T00:45:00Z,2026-03-23T00:45:00Z,44.333333333333336,39.15,31,QARLC,N3034/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4420N03909E031  A) URRV B) 2603170045 C) 2603230045  D) DAILY 0045-0500 2000-0045  E) FLW ATS RTE SEGMENTS CLSD:  B549 IPVIR-AGOY NDB (AG)  B949 MOBIT-SMOLENSKAYA NDB (SM)  B950 SMOLENSKAYA NDB (SM)-AGOY NDB (AG).  F) GND  G)UNL  CREATED: 15 MAR 2026 15:57  SOURCE: UUUUYNYX
Russian Federation,107706564718773813,N3274/2026,URRV,2026-03-23T00:45:00Z,2026-03-29T00:45:00Z,44.05,38.65,38,QARLC,N3274/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4403N03839E038  A) URRV B) 2603230045 C) 2603290045  D) DAILY 0045-0530 1700-0045  E) FLW ATS RTE SEGMENTS CLSD:  A277 BAKRI-LIMAS  B549 IPVIR-LAZAREVSKOYE NDB(LA).  F) SFC  G) UNL    CREATED: 20 MAR 2026 17:16  SOURCE: UUUUYNYX
Russian Federation,107710361050433077,U177/2026,URRV,2026-02-19T00:00:00Z,2026-07-08T23:59:00Z,42.833333333333336,47.666666666666664,150,QAFCH,"U0177/26 NOTAMN  Q) URRV/QAFCH/IV/NBO/E/000/999/4250N04740E150  A) URRV B) 2602190000 C) 2607082359  E) ROSTOV-NA-DONU FIR SECTOR M1:  INSTEAD OF PUBLISHED LATERAL AND VERTICAL LIMITS TO READ:  433724N  0455948E - 433512N  0465612E - 433706N  0473000E -  433659N  0492953E - 425000N  0493000E - 423800N  0500000E -  415024N  0483542E THEN ALONG STATE BORDER TO  413253N  0481633E - 423700N  0473200E - 423800N  0472200E -  430400N  0465100E - 430600N  0463000E - 430800N  0461700E -  430300N  0460200E - 431611N  0460701E - 433724N  0455948E  ABOVE FL045 - UNL,  430800N 0461700E - 430600N 0463000E - 430400N 0465100E -  423800N 0472200E - 423700N 0473200E - 413253N 0481633E  THEN ALONG STATE BORDER TO  422912N 0454712E - 430300N 0460200E - 430800N 0461700E  ABOVE 800M/2700FT AGL - UNL.  (AIP PAGE ENR 2.1-45).    CREATED: 13 FEB 2026 11:53  SOURCE: UUUUYNYX"
Russian Federation,107710364053558007,U356/2026,UUXX,2026-03-17T00:45:00Z,2026-03-23T00:45:00Z,47.06666666666667,36.2,573,QRTCA,U0356/26 NOTAMN  Q) UUXX/QRTCA/IV/BO/W/000/999/4704N03612E573  A) URRV URFV UUWV B) 2603170045 C) 2603230045  E) TEMPO DANGER AREA ACT WI COORD:  434800N0392400E-433000N0303500E-441500N0302500E-450900N0295900E-  452500N0293400E-451300N0284400E-453000N0283100E-462300N0290700E-  462500N0300700E-480000N0290900E-482700N0274300E-482500N0264800E-  474800N0250000E-480300N0225900E-482500N0220900E-490200N0225100E-  493300N0224400E-502500N0240400E-513200N0233600E-515632N0233808E-  515930N0240805E-523414N0262109E-521639N0314019E-521942N0313455E-  522933N0313734E-523104N0313327E-523344N0314029E-523547N0313402E-  524136N0313000E-524404N0313534E-524738N0313513E-530204N0311436E-  530553N0312321E-531243N0312407E-531137N0313440E-531352N0313742E-  530605N0315511E-530616N0321410E-531237N0322650E-531813N0322918E-  531957N0324401E-532729N0324526E-533254N0322824E-533904N0322440E-  534126N0323000E-534349N0322732E-534307N0322156E-534851N0320748E-  534747N0314614E-540332N0315318E-541439N0311904E-542400N0311600E-  543700N0351500E-540330N0352000E-541400N0373600E-524400N0412200E-  484700N0435700E-474400N0433900E-475000N0465300E-461300N0474300E-  440700N0491000E-453800N0412200E-434800N0392400E.  F) SFC  G) UNL    CREATED: 15 MAR 2026 15:55  SOURCE: UUUUYNYX
Russian Federation,107706564752328245,N3276/2026,URRV,2026-03-23T00:45:00Z,2026-03-29T00:45:00Z,46.666666666666664,44.2,90,QARLC,"N3276/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4640N04412E090  A) URRV B) 2603230045 C) 2603290045  D) DAILY 0045-0600 1600-0045  E) ATS RTE SEGMENTS CLSD:  A964 ELISTA VORDME (ELI)-NOKLI,  G481 ZUZGU-ELISTA VORDME (ELI),  N82  IKZAL-ADOSU.  F) SFC  G) UNL    CREATED: 20 MAR 2026 17:16  SOURCE: UUUUYNYX"
Iran (Islamic Republic of),107699367812997399,A289/2026,OIIX,2026-01-22T11:37:00Z,2026-04-22T14:30:00Z,,,,QOBCE,"A0289/26 NOTAMR A3118/25  Q) OIIX/QOBCE/IV/M/AE/000/999/  A) OICS B) 2601221137 C) 2604221430 EST  E) AN UNLGTD OBSTACLE AFFECTED CIRCLING  AREA EXIST WITH FLW SPECIFICATION:  OBSTACLE TYPE: BLDG, HGT: 4613 FT AMSL,  PSN:351557N  0470050E, DIST: 920 M BFR THR RWY 19,  DIST:400 M  RIGHT SIDE OF EXTD CL RWY 19.    CREATED: 22 JAN 2026 11:38  SOURCE: OIIIYNYX"
India,107699365514739749,A152/2026,VABF,2026-01-27T04:40:00Z,2026-04-27T23:59:00Z,,,,QARXX,A0152/26 NOTAMR A2180/25  Q) VABF/QARXX/IV/BO/E/000/999/  A) VABF B) 2601270440 C) 2604272359  E) FLT OPR TO VAPO AP VIA SG SHALL FLT PLAN/RTE VIA     WP SG-DCT-DOGAP-DCT-PPN  F) GND G) UNL    CREATED: 27 JAN 2026 04:43  SOURCE: VABBYNYX
SRI LANKA,107699364726000243,A105/2026,OSTT,2026-03-20T18:30:00Z,2026-03-22T21:00:00Z,35.03333333333333,38.96666666666667,,QAFXX,A0105/26 NOTAMR A0104/26   Q) OSTT/QAFXX/IV/NBO/E/000/999/3502N03858E999     A) OSTT    B) 2603201830   C) 2603222100 EST     E) DAMASCUS FIR CLOSED EXCEPT FOR FLIGHT ARR/DEP ALEPPO                    AERODROME VIA THE FOLLOWING ATS ROUTES:                   ALEPPO B544 TUSYR                   ALEPPO M861 NISAP AND                   ALEPPO W6 BANIAS NIKAS       NIKAS BAN W6 ALP TUSYR B544 ONLY OVER FLT            LTK AD VIA BAN SALIM TUNLA            MILITARY FLT.    CREATED: 20 MAR 2026 18:32  SOURCE: OSDIYNYX
SRI LANKA,107699921628836017,B531/2026,MMFR,2026-03-16T19:44:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0531/26 NOTAMR B0073/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFO  B) 2603161944  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL  CREATED: 16 MAR 2026 19:47  SOURCE: MMMXYNYX"
SRI LANKA,107699921645613233,B532/2026,MMFR,2026-03-16T19:51:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0532/26 NOTAMR B0074/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2603161951  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL    CREATED: 16 MAR 2026 19:53  SOURCE: MMMXYNYX"
SRI LANKA,107699363115601381,A9/2026,VDPF,2026-01-23T02:46:00Z,2026-04-23T23:59:00Z,14.016666666666667,104.03333333333333,76,QRDCA,A0009/26 NOTAMR A0141/25  Q) VDPF/QRDCA/IV/BO /W /000/999/1401N10402E076  A) VDPF B) 2601230246 C) 2604232359 EST  E) DANGER ACTIVATION WI AREA  135142N1024559E-135005N1040114E-135623N1051516E-140942N1051736E-   142053N1051207E-141206N1050442E-142125N1045929E-142623N1044758E-   142029N1043111E-142404N1041507E-142005N1040009E-142154N1034748E-   142653N1034104E-141954N1030914E-141219N1025717E-135142N1024559E-   RMK: EASTBOUND FLIGHTS USING L880 AND G474 SHOULD FILE RE-ROUTE FPL   ENTERING PHNOM PENH FIR AT AGEDO AND THEN USING B204 REP W14 VIBUN   L880 VEMKO G474  F) GND G) UNL    CREATED: 23 JAN 2026 02:53  SOURCE: VDPPYNYX
