country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw
Ireland,107704310950928973,J11/2026,EISN,2026-03-06T10:00:00Z,2026-06-05T17:00:00Z,52.766666666666666,-9.5,3,QRTCA,"J0011/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/005/5246N00930W003  A) EISN B) 2603061000 C) 2606051700  D) MON-FRI 1000-1700 EXC MAR 17 APR 06 MAY 04 JUN 01  E) FLIGHT RESTRICTION IN THE VICINITY OF COUNTY CLARE COASTLINE    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS AS   DEFINED IN S.I. NO.25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    LATERAL LIMITS, THE AIRSPACE CONTAINED WITHIN:  524452.36N 0093036.12W  524523.14N 0093418.47W    ARC RADIUS OF 5KM (2.7NM) CENTRED ON  524610.85N 0093003.76W  524827.40N 0093225.92W  524759.40N 0093144.97W  524759.50N 0092913.83W  524632.84N 0092836.10W  524558.69N 0092936.65W  524519.32N 0092949.34W  524452.36N 0093036.12W  VERTICAL LIMITS: SFC TO 500FT AMSL    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 500FT AMSL    CREATED: 23 FEB 2026 19:01  SOURCE: EUECYIYN"
Ireland,107704310917374541,J9/2026,EISN,2026-02-20T00:00:00Z,2026-05-20T00:00:00Z,54.13333333333333,-9.783333333333333,1,QRTCA,"J0009/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/031/5408N00947W001  A) EISN B) 2602200000 C) 2605200000  E) FLIGHT RESTRICTION IN THE VICINITY OF BANGOR ERRIS, COUNTY MAYO    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, INCLUDING  UNMANNED AIRCRAFT SYSTEMS (UAS) AS DEFINED IN S.I. NO. 24 OF 2023  AND COMMISSION IMPLEMENTING REGULATION (EU) 2019/947, AND ROCKETS AS   DEFINED IN S.I. NO. 25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE DEFINED   BELOW:     LATERAL LIMITS: A CIRCLE RADIUS OF 0.6NM CENTRED ON:  540733.1N 0094659.5W    POINT OF CONTACT DURING ACTIVATION   MR. ANDREI LUCA +31 685358986 OR BY EMAIL AT A.LUCA(AT)KITEPOWER.NL   MR. MARK DEVAS +353 83 842 2897 OR BY EMAIL AT   M.DEVAS(AT)KITEPOWER.NL    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS  OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 3100FT AMSL    CREATED: 12 FEB 2026 17:23  SOURCE: EUECYIYN"
Ireland,107704310967706189,J12/2026,EISN,2026-03-06T10:00:00Z,2026-06-05T17:00:00Z,52.75,-9.566666666666666,15,QRTCA,"J0012/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/025/5245N00934W015  A) EISN B) 2603061000 C) 2606051700  D) MON-FRI 1000-1700 EXC MAR 17 APR 06 MAY 04 JUN 01  E) FLIGHT RESTRICTION IN THE VICINITY OF COUNTY CLARE COASTLINE    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS AS   DEFINED IN S.I. NO.25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    LATERAL LIMITS, THE AIRSPACE CONTAINED WITHIN:  524523.14N 0093418.47W  524839.19N 0095438.25W    ARC RADIUS OF 28KM (15.12NM) CENTRED ON  524610.85N 0093003.76W  525743.31N 0094606.50W  524827.40N 0093225.92W  ARC RADIUS OF 5KM (2.7NM) CENTRED ON  524610.85N 0093003.76W  524523.14N 0093418.47W  VERTICAL LIMITS: SFC TO 2500FT AMSL    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 2500FT AMSL    CREATED: 23 FEB 2026 19:02  SOURCE: EUECYIYN"
Senegal,107699368299280846,A318/2026,GOOO,2026-04-09T14:06:00Z,2026-06-30T23:59:00Z,7.0,-17.483333333333334,,QRRCA,A0318/26 NOTAMR A0314/26   Q) GOOO/QRRCA/IV/BO/W/050/999/0700N01729W999  A) GOOO B) 2604091406 C) 2606302359 EST  E) GOR 34 ACTIVATED  F) 5000FT AMSL G) UNL    CREATED: 09 APR 2026 14:19  SOURCE: GOOOYNYX
Saudi Arabia,107711467608281379,W597/2026,OEJD,2026-04-16T06:51:00Z,2026-05-30T15:00:00Z,21.816666666666666,42.28333333333333,86,QRRCA,W0597/26 NOTAMR W0507/26  Q) OEJD/QRRCA/IV/NBO/W/000/999/2149N04217E086  A) OEJD  B) 2604160651 C) 2605301500  D) EV FRI SAT 0500-1500   APR 16 19-23 26-30 1500-2100  E) OER05B ACT.  F) SFC G) UNL    CREATED: 16 APR 2026 06:53  SOURCE: OEJDYNYX
Saudi Arabia,107711466886861091,W554/2026,OEJD,2026-04-10T10:21:00Z,2026-06-20T12:00:00Z,24.366666666666667,49.583333333333336,118,QRRCA,W0554/26 NOTAMR W0505/26  Q) OEJD/QRRCA/IV/NBO/W/000/999/2422N04935E118  A) OEJD  B) 2604101021 C) 2606201200  D) EV FRI AND SAT 0600-1200  EXC APR 10 0600-1300  E) OER41 ACT.  F) SFC G) UNL    CREATED: 10 APR 2026 10:23  SOURCE: OEJDYNYX
SRI LANKA,107699921628836017,B531/2026,MMFR,2026-03-16T19:44:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0531/26 NOTAMR B0073/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFO  B) 2603161944  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL  CREATED: 16 MAR 2026 19:47  SOURCE: MMMXYNYX"
SRI LANKA,107699382040319213,A1137/2026,VVHN,2026-04-23T04:00:00Z,2026-04-24T09:30:00Z,20.383333333333333,105.78333333333333,,QARCH,"A1137/26 NOTAMN   Q) VVHN/QARCH/IV/BO/E/000/999/2023N10547E999  A) VVHN B) 2604230400 C) 2604240930   D) DAILY 0400-0930  E) DUE TO ROCKET FRNG ACT, ATS RTE SEGMENTS MENTIONED BELOW   SHALL BE OPERATED AS FLW:  - ARR FLT TO NOI BAI AD VIA ATS ROUTE Q2: Q2 - NIVEN -   185727N1052018E - BISON  - ARR FLT TO NOI BAI AD VIA ATS ROUTE N639: N639 - VILAO -   185727N1052018E - BISON  - ARR FLT TO CAT BI AD VIA ATS ROUTE N639: N639 - VILAO -   185727N1052018E - NAH  - ARR FLT TO THO XUAN AD VIA ATS ROUTE W2 - VIN - W24: W2 -   DONGI - 185727N1052018E - HARON  - DEP FLT FM DONG HOI AD TO NOI BAI AD VIA ATS ROUTE W2/Q2:   VVDH - 185727N1052018E - BISON  - DEP FLT FM NOI BAI AD, CAT BI AD VIA ATS ROUTES W2/N639:   NAH - VIDAD - VILAO/DONGI  - OVERFLIGHT VIA ATS ROUTE A206: OFFSET 10NM SOUTH   OF ATS ROUTE  - OVERFLIGHT VIA ATS ROUTE N639:   + SOUTHBOUND FLT (FM SECTOR 2 TO SECTOR 3): NAH - VIDAD - VILAO   + NORTHBOUND FLT (FM SECTOR 3 TO SECTOR 2): N639 - VILAO -   185727N1052018E - NAH  - NORTHBOUND OVERFLIGHT VIA ATS ROUTE Q2: Q2 - NIVEN -   185727N1052018E - NAH  (SEE NOTAM VVVV A1133/26).    CREATED: 21 APR 2026 02:27  SOURCE: VVVVYNYX"
SRI LANKA,107699921645613233,B532/2026,MMFR,2026-03-16T19:51:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0532/26 NOTAMR B0074/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2603161951  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL    CREATED: 16 MAR 2026 19:53  SOURCE: MMMXYNYX"
SRI LANKA,107704872535195725,K716/2026,UACN,2026-04-25T22:00:00Z,2026-04-29T22:20:00Z,47.38333333333333,67.36666666666666,22,QRDCA,"K0716/26 NOTAMN  Q) UACN/QRDCA/IV/BO /W /000/999/4723N06722E022  A) UACN B) 2604252200 C) 2604292220  D) 25 2200-2350, 26 2130-2320, 27 2110-2300, 29 2030-2220  E) DANGER AREA UAD26 ACTIVATED  F) GND G) UNL    CREATED: 16 APR 2026 20:07  SOURCE: EUECYIYN"
SRI LANKA,107699381368684832,A1097/2026,FAJA,2026-04-24T16:00:00Z,2026-04-25T23:00:00Z,-26.25,27.983333333333334,5,QWOLW,"A1097/26 NOTAMN   Q) FAJA/QWOLW/IV/M/W/000/999/2615S02759E005  A) FAJA B) 2604241600 C) 2604252300  E) NASREC, JOHANNESBURG, GAUTENG (261441S 0275841E): LASER BEAM  DISPLAY TAKING PLACE.  F) SFC G) UNL    CREATED: 09 MAR 2026 18:24  SOURCE: FAJNYNYX"
SRI LANKA,107704872518418509,K715/2026,UACN,2026-04-25T22:10:00Z,2026-04-29T21:20:00Z,48.333333333333336,71.66666666666667,18,QRDCA,"K0715/26 NOTAMN  Q) UACN/QRDCA/IV/BO /W /000/999/4820N07140E018  A) UACN B) 2604252210 C) 2604292120  D) 25 2210-2250, 26 2150-2230, 27 2130-2210, 29 2040-2120  E) DANGER AREA UAD29 ACTIVATED  F) GND G) UNL    CREATED: 16 APR 2026 19:49  SOURCE: EUECYIYN"
SRI LANKA,107686254723818630,I5120/2025,CZEG,2025-10-03T17:27:00Z,,53.95,-113.13333333333334,5,QFAXX,I5120/25 NOTAMN  Q) CZEG/QFAXX/IV/NBO/A/000/999/5357N11308W005  A) CXXX B) 2510031727 C) PERM  E) CRW8 REDWATER (HEALTH CENTRE) (HELI)  AMEND PUBLICATIONS:  CAUTION: DELETE: UNLGTD P-LINE MARKED WITH BALL MARKERS S ON  160DEG FLT PATH.    CREATED: 03 OCT 2025 17:27  SOURCE: CYHQYNYX
SRI LANKA,107577866962764064,D2/2019,FAJA,2019-05-18T03:53:00Z,,-22.366666666666667,30.883333333333333,5,QFAAP,D0002/19 NOTAMN  Q) FAJA/QFAAP/IV/NBO/A /000/999/2222S03053E005  A) FAMP B) 1905180353 C) PERM  E) MADIMBO AD FAMP - MIL UNLICENSED AD.  24HR PPR FROM AIR FORCE COMMAND POST ON TEL (012) 3122410.  CREATED: 01 NOV 2022 06:59  SOURCE: LSSNYNYX
SRI LANKA,107699381973210349,A1133/2026,VVHN,2026-04-23T04:00:00Z,2026-04-24T09:30:00Z,19.116666666666667,106.08333333333333,24,QWMLW,A1133/26 NOTAMN   Q) VVHN/QWMLW/IV/BO/W/000/999/1907N10605E024  A) VVHN B) 2604230400 C) 2604240930   D) DAILY 0400-0930  E) ROCKET FRNG WILL TAKE PLACE WI:  190644N1054341E - 191221N1054445E - 192019N1055301E -   192325N1061830E - 191407N1062856E - 190204N1062229E -   185025N1055238E - 185310N1054656E - 190127N1054009E -   190644N1054341E  BRG: 70 DEG - 100 DEG  - ALL FLIGHTS ARE PROHIBITED WITHIN THIS AREA.  F) GND G) 30000M AGL    CREATED: 21 APR 2026 02:15  SOURCE: VVVVYNYX
SRI LANKA,107699382006764781,A1135/2026,VVHN,2026-04-23T04:00:00Z,2026-04-24T09:30:00Z,20.383333333333333,105.78333333333333,,QARLT,"A1135/26 NOTAMN   Q) VVHN/QARLT/IV/NBO/E/000/999/2023N10547E999  A) VVHN B) 2604230400 C) 2604240930   D) DAILY 0400-0930  E) DUE TO ROCKET FRNG ACT, DO NOT USE ATS ROUTE/SEGMENTS AND   EN-ROUTE HLDG FOR FLT OPERATIONS AS FLW:  - W24   - A206: VIN - KADIM  - N639: KADIM - NAH  - W2: NAH - VIN  - Q2: BUVAN - BISON  - EN-ROUTE HLDG: BIVIM, VIN    (SEE NOTAM VVVV A1133/26).    CREATED: 21 APR 2026 02:24  SOURCE: VVVVYNYX"
SRI LANKA,107699363803467237,A50/2026,VDPF,2026-04-21T10:02:00Z,2026-07-21T23:59:00Z,,,,QRDCA,A0050/26 NOTAMR A0009/26  Q) VDPF/QRDCA/IV/BO/W/000/999/  A) VDPF B) 2604211002 C) 2607212359 EST  E) DANGER ACTIVATION WI AREA  135142N1024559E-135005N1040114E-135623N1051516E-140942N1051736E-  142053N1051207E-141206N1050442E-142125N1045929E-142623N1044758E-  142029N1043111E-142404N1041507E-142005N1040009E-142154N1034748E-  142653N1034104E-141954N1030914E-141219N1025717E-135142N1024559E-  RMK: EASTBOUND FLIGHTS USING L880 AND G474 SHOULD FILE RE-ROUTE FPL  ENTERING PHNOM PENH FIR AT AGEDO AND THEN USING B204 REP W14 VIBUN  L880 VEMKO G474  F) GND  G) UNL    CREATED: 21 APR 2026 10:08  SOURCE: VDPFYNYX
SRI LANKA,107699385747787943,A1358/2026,MUFH,2026-04-27T12:00:00Z,2026-04-30T01:00:00Z,,,,QRALW,A1358/26 NOTAMR A1357/26  Q) MUFH/QRALW/IV/NBO/W/000/999/  A) MUXX B) 2604271200 C) 2604300100  D) 1200/0100 DLY  E) AIRSPACE RESERVATION WILL TAKE PLACE WI FLW COORD: 2252N08301W     2242N08236W 2141N08312W 2153N08336W TO ORIGIN POINT     ( JEJENES/ARTEMISA )  F) SFC G) UNL    CREATED: 17 APR 2026 13:25  SOURCE: MUHAYNYX
Brazil,107704316387198002,J335/2026,SBBS,2026-04-22T15:00:00Z,2026-04-24T21:00:00Z,-15.35,-47.68333333333333,70,QANLC,"J0335/26 NOTAMR J0332/26  Q) SBBS/QANLC/I/NBO/E/245/999/1521S04741W070  A) SBBS  B) 2604221500 C) 2604242100  D) 22 1500-0100, 23 2100-0100, 24 1000-2100  E) RNAV RTE UL776 SEGMENT REP MOLTI/PULUV CLSD. ACFT MUST REP  MOLTI DCT MUDBI DCT REP PULUV  F) FL245 G) UNL    CREATED: 18 APR 2026 03:43  SOURCE: SBRJYNYX"
Brazil,107704316320089138,J331/2026,SBBS,2026-04-22T15:00:00Z,2026-04-24T21:00:00Z,-15.783333333333333,-47.21666666666667,18,QRRCA,"J0331/26 NOTAMN  Q) SBBS/QRRCA/IV/BO/W/000/999/1547S04713W018  A) SBBS  B) 2604221500 C) 2604242100  D) 22 1500-0100, 23 2100-0100,  24 1000-2100  E) SBR 622 (FORMOSA ALTA) ACT  F) SFC G) UNL    CREATED: 17 APR 2026 20:30  SOURCE: SBRJYNYX"
Brazil,107704314944357426,J249/2026,SBBS,2026-04-16T00:00:00Z,,-20.666666666666668,-49.63333333333333,70,QRRCH,J0249/26 NOTAMN  Q) SBBS/QRRCH/IV/BO/W/240/999/2040S04938W070  A) SBBS  B) 2604160000 C) PERM  E) SBR454 (GAVIAO UNO) ACTIVITY CHANGED TO H24  REF: AIP ENR 5.1  F) FL240 G) UNL    CREATED: 29 MAR 2026 11:52  SOURCE: SBRJYNYX
Brazil,107704863827756118,K197/2026,SBCW,2026-02-18T21:31:00Z,,-22.916666666666668,-45.78333333333333,10,QRRCH,K0197/26 NOTAMN  Q) SBCW/QRRCH/IV/BO/W/000/999/2255S04547W010  A) SBCW  B) 2602182131 C) PERM  E) SBR421 (XAVANTE B) CHANGED RMK  FROM: UNDER COORD OF SAO PAULO APP IN QRG 119.525 MHZ  TO: UNDER COORD OF RIO DE JANEIRO APP IN QRG 119.525 MHZ PRY / 124.700 MHZ SRY  REF: AIP ENR 5.1  F) GND G) UNL  CREATED: 18 FEB 2026 21:46  SOURCE: SBRJYNYX
Kazakhstan,107700503345496328,C2436/2026,UAII,2026-04-25T22:10:00Z,2026-04-29T21:10:00Z,46.0,63.56666666666667,17,QRPCA,"C2436/26 NOTAMN  Q) UAII/QRPCA/IV/NBO/W /000/999/4600N06334E017  A) UAII B) 2604252210 C) 2604292110  D) 25 2210-2240, 26 2150-2220, 27 2130-2200, 29 2040-2110  E) PROHIBITED AREA ACTIVATED  WI 16.2 NM RADIUS CENTRED ON 455946N 0633351E.  F) GND G) UNL    CREATED: 16 APR 2026 19:38  SOURCE: EUECYIYN"
Kazakhstan,107699398800703488,A2136/2026,UAAA,2026-04-25T22:10:00Z,2026-04-29T21:20:00Z,50.9,83.38333333333334,33,QRDCA,"A2136/26 NOTAMN  Q) UAAA/QRDCA/IV/BO /W /000/999/5054N08323E033  A) UAAA B) 2604252210 C) 2604292120  D) 25 2210-2250, 26 2150-2230, 27 2130-2210, 29 2040-2120  E) DANGER AREA UAD31 ACTIVATED  F) GND G) UNL    CREATED: 16 APR 2026 19:58  SOURCE: EUECYIYN"
Italy,107705979311071628,M1149/2026,LIMM,2026-03-19T00:00:00Z,2026-05-14T23:59:00Z,44.21666666666667,12.316666666666666,5,QMRXX,M1149/26 NOTAMN  Q) LIMM/QMRXX/IV/BO/A/000/999/4413N01219E005  A) LIPC  B) 2603190000 C) 2605142359  E) MILAIP AIRAC SUPPLEMENT S18/26 IN FORCE FROM 19 MAR 2026 TO UNL  REGARDING 'RUNWAY PHYSICAL CHARACTERISTCS' IS TO BE CONSIDERED   CANCELLED  CREATED: 02 MAR 2026 14:44  SOURCE: LIICYNYX
Italy,107705995098431521,M2090/2026,LIBB,2026-04-15T06:13:00Z,,40.766666666666666,16.933333333333334,5,QXXXX,"M2090/26 NOTAMN  Q) LIBB/QXXXX/IV/BO/AE/000/999/4046N01656E005  A) LIBV  B) 2604150613 C) PERM  E) MILAIP AIRAC SUPPLEMENT S71/2025 VALID FROM 25 DEC 2025 TO UNL,  REGARDING TWY &apos;G&apos; EDGE LIGHT, COMPLETELY WITHDRAWN.  REF MILAIP GEN 0.3-1    CREATED: 15 APR 2026 06:18  SOURCE: LIICYNYX"
Italy,107705991071899681,M1850/2026,LIBB,2026-04-01T08:15:00Z,,40.766666666666666,16.933333333333334,5,QXXXX,M1850/26 NOTAMN  Q) LIBB/QXXXX/IV/BO/AE/000/999/4046N01656E005  A) LIBV  B) 2604010815 C) PERM  E) MILAIP AIRAC SUPPLEMENT S42/2024 VALID FROM 16/05/2024 TO UNL  REGARDING SPECIAL RULES FOR TWY USE COMPLETELY WITHDRAWN.  REF MILAIP GEN 0.3-1    CREATED: 01 APR 2026 08:19  SOURCE: LIICYNYX
Italy,107705986776932913,M1594/2026,LIRR,2026-03-24T14:09:00Z,,41.666666666666664,12.45,5,QLBXX,M1594/26 NOTAMN  Q) LIRR/QLBXX/IV/NBO/A/000/999/4140N01227E005  A) LIRE  B) 2603241409 C) PERM  E) MILAIP AIRAC SUP S63/25 REGARDING &apos;AERODROME BEACON&apos; VALID  FM 27 NOV 2025 TO UNL IS TO BE CONSIDERED CANCELLED    CREATED: 24 MAR 2026 14:10  SOURCE: LIICYNYX
Somalia,107699363215805004,A15/2026,HCSM,2026-02-26T08:47:00Z,2026-04-24T23:59:00Z,5.233333333333333,50.68333333333333,,QCALF,"A0015/26 NOTAMR A0127/25  Q) HCSM/QCALF/IV/B/E/000/999/0514N05041E999  A) HCSM B) 2602260847 C) 2604242359 EST  E) A. MOGADISHU ACC NORTH - UNLAWFUL INTERFERENCE  DUE TO UNLAWFUL INTERFERENCE AFFECTING MOGADISHU ACC NORTH VHF  FREQ 132.5MHZ AND HF 11300/5517/13288KHZ, TRAFFIC OPERATING WITHIN  THE AREA BOUNDED BY WAYPOINTS:  VEDET UL437 BUBEM  DEMGO UW885/UB404 ARSHI  ARSHI UW885/UT382 AVEDA  BOMIX UB403 MUSBI  SHALL REQUEST LEVEL CHANGES ONLY VIA CPDLC OR SATCOM. NO LEVEL  CHANGES IN THE AFFECTED AREA FOR NON-CAPABLE AIRCRAFTS.  TRAFFIC OPERATING INTO HCMH AND HCMI SHALL BROADCAST THEIR  INTENTIONS ON THE SOMALI COMMON FREQ 127.45MHZ. TRAFFIC DEPARTING  FROM HCMH AND HCMI INTENDING TO OPERATE ABOVE FL245 SHALL OBTAIN  ENROUTE CLEARANCE FROM MOGADISHU ACC VIA CPDLC OR SATCOM PRIOR TO  TAKEOFF.  B. MOGADISHU ACC SOUTH - NORMAL OPERATIONS  MOGADISHU ACC SOUTH VHF FREQ 132.7MHZ IS OPERATING NORMALLY. NO  INTERFERENCE AFFECTING OPERATIONS.    CREATED: 31 MAR 2026 12:33  SOURCE: EUECYIYN"
Japan,107707639400015145,P1794/2026,RJJJ,2026-04-21T10:30:00Z,2026-04-30T14:30:00Z,39.583333333333336,163.9,111,QXXXX,"P1794/26 NOTAMN  Q) RJJJ/QXXXX/IV/NBO/E/000/999/3935N16354E111  A) RJJJ B) 2604211030 C) 2604301430  D) 1030/1430  E) DUE TO DOWN A RUSSIAN CARGO SPACESHIP, THE FLIGHT SAFETY OF THE  AIRCRAFT IN FOLLOWING AREA MAY BE AFFECTED  IMPACT AREA: BOUNDED BY FLW POINTS               411530N1625516E - 390351N1650000E - 375839N1650000E -               375524N1645423E - 405007N1620905E - 411530N1625516E  ALTITUDE   : SFC-UNL  RMK        : ATC WILL NOT CLEAR IFR FLT THRU THIS AREA FOR THE               FLIGHT SAFETY  F) SFC G) UNL    CREATED: 16 APR 2026 09:26  SOURCE: RJAAYNYX"
South Africa,107699367359709472,A262/2026,FAJA,2026-02-01T18:00:00Z,2026-04-30T19:00:00Z,-25.666666666666668,28.2,5,QWOLW,"A0262/26 NOTAMN   Q) FAJA/QWOLW/IV/M/AW/000/999/2540S02812E005  A) FAWB B) 2602011800 C) 2604301900  D) DLY 1800-1900  E) PLOT 145, WATERVAL, DISTRICT PRETORIA (253945S 0281224E): SEARCH  LGT DISPLAY TAKING PLACE.  F) GND G) UNL    CREATED: 15 JAN 2026 10:24  SOURCE: FAJNYNYX"
South Africa,107701014915874880,D160/2026,FACA,2026-04-25T16:00:00Z,2026-04-26T23:00:00Z,-33.9,18.516666666666666,1,QWOLW,"D0160/26 NOTAMN   Q) FACA/QWOLW/IV/M/AW/000/999/3354S01831E001  A) FAYP B) 2604251600 C) 2604262300  D) DLY 1600-2300  E) CENTURY CITY, CAPE TOWN (335335S 0183040E): LASER BEAM DISPLAY  TAKING PLACE.  F) SFC G) UNL    CREATED: 08 APR 2026 08:30  SOURCE: FAJNYNYX"
Lebanon,107488256815737889,A5/2014,OLBB,2014-01-10T09:56:00Z,,33.86666666666667,35.1,64,QRRXX,"A0005/14 NOTAMR A0004/14  Q) OLBB/QRRXX/IV/BO /W /000/999/3352N03506E064  A) OLBB B) 1401100956 C) PERM  E) NAVAL SHIPS OF THE UNIFIL MARITIME TASK FORCE (MTF) ARE OPERATING  UNDER UN SECURITY COUNCIL RESOLUTION 1701 (2006) IN THE AREA   DELINEATED BY THE AREA OUT OF 12 MILES FROM THE LEBANESE COAST   LINE, AND BY THE COORDINATES:  -343800N 0355800E  -343800N 0350000E  -330600N 0341500E  -330600N 0350600E  ALL VFR FLIGHTS MUST AVOID OVERFLYING IN A RADIUS OF 3NM WHEN   THEIR ALTITUDE IS LESS THAN 4000FT AROUND A UNIFIL NAVAL VESSEL   IN THESE MENTIONED AREA ABOVE, EXCEPT COMMERCIAL FLIGHT WHEN   THEY ARE SUBJECT TO ATC CLEARANCE FOR AVOIDING BAD WEATHER OR   HOLDING PROCEDURES. AIRCRAFT INTRUDING WITHIN THIS AIRSPACE   WOULD CONSTITUTE A SECURITY RISK AND HENCE MAY BE ENGAGED BY THE  SHIP&apos;S AIR DEFENCE SYSTEM.  F) SFC G) UNL)    CNN001I ADMIN MESSAGE    CREATED: 10 JAN 2014 10:05  SOURCE: OLBAYNYX"
Canada,107703237695596171,H1576/2026,CZUL,2026-03-30T13:12:00Z,2026-05-15T22:00:00Z,49.95,-69.53333333333333,96,QRRCA,"H1576/26 NOTAMR H1375/26  Q) CZUL/QRRCA/IV/BO/W/310/999/4957N06932W096  A) CZUL B) 2603301312 C) 2605152200  D) MAR 30-APR 06 MON-FRI 1300-2200 EXC HOL, APR 07-APR 30 MON-THU   1300-0400 FRI 1300-2200, MAY 01-MAY 15 MON-FRI 1300-2200 EXC HOL  E) RESTRICTED AREA CYR666 BAGOTVILLE ACT FM ABV FL310 TO UNL.  F) FL310 G) UNL    CREATED: 30 MAR 2026 13:12  SOURCE: CYHQYNYX"
