country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw
Hungary,107699393364597826,A1812/2026,LHCC,2026-03-31T00:00:00Z,2026-04-29T23:59:00Z,47.766666666666666,19.283333333333335,3,QRACA,"A1812/26 NOTAMN  Q) LHCC/QRACA/IV/NBO/W /000/035/4746N01917E003  A) LHCC B) 2603310000 C) 2604292359  E) AIRSPACE RESERVATION ACTIVATED DUE TO MILITARY OPERATIONS   AND MISSILE, ROCKET FIRING WITHIN AREA BOUNDED BY THE FOLLOWING   COORD POINTS:  474459N0191827E  474542N0191919E  474734N0191451E  474636N0191404E  474459N0191827E (PUSPOKSZILAGY).  THE AIRSPACE IS SEGREGATED AND SHALL BE AVOIDED ACCORDING TO AIP   HUNGARY ENR 5.3.  FURTHER INFO ABOUT THE ACTUAL OPR HR VIA TEL: +36 30 779 8568.  F) GND G) 3500FT AMSL    CREATED: 26 MAR 2026 08:18  SOURCE: EUECYIYN"
Hungary,107699378768419906,A942/2026,LHCC,2026-03-01T00:00:00Z,2026-03-30T23:59:00Z,47.766666666666666,19.283333333333335,3,QRACA,"A0942/26 NOTAMN  Q) LHCC/QRACA/IV/NBO/W /000/035/4746N01917E003  A) LHCC B) 2603010000 C) 2603302359  E) AIRSPACE RESERVATION ACTIVATED DUE TO MILITARY OPERATIONS   AND MISSILE, ROCKET FIRING WITHIN AREA BOUNDED BY THE FOLLOWING   COORD POINTS:  474459N0191827E  474542N0191919E  474734N0191451E  474636N0191404E  474459N0191827E (LHD-29 PUSPOKSZILAGY).  THE AIRSPACE IS SEGREGATED AND SHALL BE AVOIDED ACCORDING TO AIP   HUNGARY ENR 5.3.  FURTHER INFO ABOUT THE ACTUAL OPR HR VIA TEL: +36 30 779 8568.  F) GND G) 3500FT AMSL    CREATED: 17 FEB 2026 15:40  SOURCE: EUECYIYN"
Belgium,107702673058432052,G689/2026,EBBU,2026-03-30T15:00:00Z,2026-03-30T20:45:00Z,50.166666666666664,4.916666666666667,39,QRACA,G0689/26 NOTAMN  Q) EBBU/QRACA/IV/NBO/W /045/999/5010N00455E039  A) EBBU B) 2603301500 C) 2603302045  D) 1500-1615 1930-2045  E) TSA26A - ARDENNES 01 AND TSA26B - ARDENNES 04 ACT  GAT ALLOWED TO CROSS TRACK MATIX-MMD ON FIXED LVL BLW FL195 AFTER   COOR BTN BELGA RADAR AND CRNA/NORD  F) 4500FT AMSL G) UNL    CREATED: 27 MAR 2026 15:13  SOURCE: EUECYIYN
Iran (Islamic Republic of),107699367812997399,A289/2026,OIIX,2026-01-22T11:37:00Z,2026-04-22T14:30:00Z,,,,QOBCE,"A0289/26 NOTAMR A3118/25  Q) OIIX/QOBCE/IV/M/AE/000/999/  A) OICS B) 2601221137 C) 2604221430 EST  E) AN UNLGTD OBSTACLE AFFECTED CIRCLING  AREA EXIST WITH FLW SPECIFICATION:  OBSTACLE TYPE: BLDG, HGT: 4613 FT AMSL,  PSN:351557N  0470050E, DIST: 920 M BFR THR RWY 19,  DIST:400 M  RIGHT SIDE OF EXTD CL RWY 19.    CREATED: 22 JAN 2026 11:38  SOURCE: OIIIYNYX"
Russian Federation,107701662248487541,E5976/2026,USTV,2026-03-30T10:55:00Z,2026-04-01T13:30:00Z,59.21666666666667,64.93333333333334,28,QRTCA,E5976/26 NOTAMN  Q) USTV/QRTCA/IV/BO/W/000/999/5913N06456E028  A) USTV B) 2603301055 C) 2604011330  D) DAILY 1055-1330  E) AIRSPACE CLSD WI AREA:  594000N0645900E-593800N0651300E-593400N0652400E-592900N0653100E-  592300N0653600E-591700N0653800E-591100N0653800E-590600N0653700E-  590000N0653300E-585500N0652700E-585000N0651800E-584700N0650700E-  584600N0645300E-584800N0644000E-585200N0643000E-585700N0642200E-  590300N0641700E-590800N0641500E-591400N0641400E-592000N0641600E-  592500N0641900E-593000N0642500E-593500N0643400E-593900N0644600E-  594000N0645900E.  F) GND  G) UNL    CREATED: 27 MAR 2026 05:33  SOURCE: UUUUYNYX
Russian Federation,107706569114404405,N3536/2026,URRV,2026-03-30T00:45:00Z,2026-04-04T00:45:00Z,44.333333333333336,39.15,31,QARLC,"N3536/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4420N03909E031  A) URRV B) 2603300045 C) 2604040045  D) DAILY 0045-0500 2000-0045  E) FLW ATS RTE SEGMENTS CLSD:  B549 IPVIR-AGOY NDB (AG) ,  B949 MOBIT-SMOLENSKAYA NDB (SM),  B950 SMOLENSKAYA NDB (SM)-AGOY NDB (AG).  F) GND  G)UNL    CREATED: 26 MAR 2026 08:24  SOURCE: UUUUYNYX"
Russian Federation,107706568627865141,N3507/2026,URRV,2026-04-01T00:00:00Z,2026-04-30T23:59:00Z,47.233333333333334,47.916666666666664,54,QRRCA,N3507/26 NOTAMN  Q) URRV/QRRCA/IV/BO/W/000/999/4714N04755E054  A) URRV B) 2604010000 C) 2604302359  E) RESTRICTED AREA ACT: URR553.  F) GND  G) UNL    CREATED: 25 MAR 2026 14:20  SOURCE: UUUUYNYX
Russian Federation,107706546599380533,N2194/2026,URRV,2026-03-01T00:00:00Z,2026-03-31T23:59:00Z,47.233333333333334,47.916666666666664,54,QRRCA,N2194/26 NOTAMN  Q) URRV/QRRCA/IV/BO/W/000/999/4714N04755E054  A) URRV B) 2603010000 C) 2603312359  E) RESTRICTED AREA ACT: URR553.  F) GND  G) UNL  CREATED: 25 FEB 2026 06:31  SOURCE: UUUUYNYX
Russian Federation,107708224572632427,Q3905/2026,ULLL,2026-03-31T01:00:00Z,2026-04-03T16:00:00Z,66.33333333333333,41.31666666666667,123,QRTCA,Q3905/26 NOTAMN  Q) ULLL/QRTCA/IV/BO/W/000/999/6620N04119E123  A) ULLL B) 2603310100 C) 2604031600  D) DAILY 0100-0400 0700-1000 1300-1600  E) AIRSPACE CLSD WI AREA:  645400N0401300E-644200N0395700E-643200N0392000E-643600N0392300E-  643200N0390000E-650000N0374400E-660600N0390000E-671300N0410700E-  674000N0440400E-674400N0442000E-673400N0451800E-671000N0453200E-  664600N0442100E-662000N0432200E-645400N0401300E  F) GND  G) UNL    CREATED: 29 MAR 2026 06:27  SOURCE: UUUUYNYX
Russian Federation,107710364875641591,U405/2026,UUXX,2026-03-29T00:45:00Z,2026-04-04T00:45:00Z,48.81666666666667,41.43333333333333,560,QARLC,U0405/26 NOTAMN  Q) UUXX/QARLC/IV/NBO/E/000/999/4849N04126E560  A) URRV UUWV PART 1 OF 6 B) 2603290045 C) 2604040045  E) FLW ATS RTE SEGMENTS CLSD:  A100 KRASNYY SULIN NDB(KL)- ARNAD  A102 BABUR-NALEM  A225 GUKOL-TIKNA  A245 ANAKA-ARNAD  A277 GAMAN-LAMET  A712 TAMAK-DIBRO  A805 GAMAN-PIRIL  A808 BASED-AMEPU  A813 KENEN-KRASNYY SULIN NDB(KL)  A87 TAMAK-AZABI  A901 EGORLYKSKAYA NDB(ER)-NIRGA  A902 PARAT-DIBRO  A914 KONSTANTINOVSK NDB(KA)-BAGAYEVSKIY NDB(BA)  A915 UPADA-BEBID  A916 MOROZOVSK VORDME(MOR)-GAMTU  A917 UNRID-INBAL  A924 DERUG-RALAN  A961 SMOLENSKAYA NDB(SM)-ELISTA VORDME(ELI)  A962 NETMI-KULED  A963 STAVROPOL/SHPAKOVSKOYE VORDME(STW)-NEPUT  A964 ELISTA VORDME (ELI)-NOKLI  B145 EGORLYKSKAYA NDB(ER)-UST-LABINSK NDB(NZ)  B147 REDMA-TISOM  B238 AMDEL-TEDRU  B367 LIMAS-MOBIT  B450 OGURA-OLPIS  B491 RANIS-PALER  B493 FASAD-TIKNA  U0405/26 NOTAMN  Q) UUXX/QARLC/IV/NBO/E/000/999/4849N04126E560  A) URRV UUWV PART 2 OF 6 B) 2603290045 C) 2604040045  E) B494 OLGIN-LEGNA  B549 RENAT-AGOY NDB (AG)  B820 KRASNODAR/PASHKOVSKY VORDME(KND) -LENIR  B945 ZENZELI NDB(UP)-AMKOL  B947 TAMAK-PARAT  B950 LAMET-AGOY NDB (AG)  B967 ROKMO-DOBEK  B967 SUPED-NUGRI  G118 EGORLYKSKAYA NDB(ER)-KRASNYY SULIN NDB(KL)  G128 NATIT-EGORLYKSKAYA NDB(ER)  G247 OGURA-SMOLENSKAYA NDB(SM)  G364 TOKNO-GAMTU  G476 REDMA-OLGIN  G481 ELISTA VORDME (ELI)-TONGI  G487 ZELENGA NDB(ZG)-UGBES  G822 SOTUB-OLENA  G823 TOKNO-RIDLA  G835 RIDLA-TIBET  G900 OBABI-LODBI  G901 RUTEP-VOLGOGRAD/GUMRAK VORDME(WGD)  G904 FASAD-UNRID  G918 KULED-NOSAK  G919 TIKHORETSK NDB(UH)-KULOM  G923 ELISTA VORDME(ELI)-OLPIS  L4 OSBEM-TITAG  L4 LINRU-KUBOK  L749 BUGOR-DOSED  L850 TISOM-BAMUP  L851 ADINA-ROMOK  L856 GODBI-SALAR  L91 USSEZ-KEPED  U0405/26 NOTAMN  Q) UUXX/QARLC/IV/NBO/E/000/999/4849N04126E560  A) URRV UUWV PART 3 OF 6 B) 2603290045 C) 2604040045  E) L96 TISOR-TIMTU  L98 LOGBO-KUGOS  L981 POGOD-SOBLO  L99 TUREL-SOBLO  M136 MAPUT-AMDAN  M406 TISOM-OTPOL  M435 LAROM-RASIL  M54 UMSIS-DIMOB  M55 TOBLO-ABUTO  M63 LUMAT-UTALU  M64 LULED-LUMAT  M747 TALAM-MAPUT  M850 NIKOLA NDB(NL)-IPKOR  M853 REBKO-UTOMU  M853 NALEG-TUMIT  M854 SUGUL-RASIL  M856 DIGAM-ROMOK  M860 DIGAM-KUGOS  M861 BIRMA-ROMOK  M986 TIRAS-ABUTO  M987 KUBOK-LUGIL  M995 ROROL-FORMA  N156 MASOL-SUPUD  N166 UMSIS-EMGER  N180 RONIT-SUPUD  N181 OBARO-PIMEN  N190 GEMRO-PALER  N191 BUSAP-GAMAN  N50 LASKA-LIDUS  N50 OBABI-UDAPO  U0405/26 NOTAMN  Q) UUXX/QARLC/IV/NBO/E/000/999/4849N04126E560  A) URRV UUWV PART 4 OF 6 B) 2603290045 C) 2604040045  E) N604 INKOM-NIBTA  N604 GOBUN-LUGIL  N609 GODBI-ULNER  N613 SOGTA-INKOM  N72 TURAT-VOLGOGRAD/GUMRAK VORDME(WGD)  N72 NOKLI-KUDAS  N82 UMSUR-RODAT  P142 GOBUN-ELRIS  P148 TUMIT-UMKEL  P163 RINGU-DOSED  P29 SUBOG-SUMOL  P29 BERUN-FORMA  P567 OLENA-OTRAD  P604 RUKIN-GIMKI  P987 GUMLA-BETEG  R122 ELISTA VORDME(ELI)-AZABI  R230 OLENA-RUTEP  R242 ABLOG-AMEPU  R710 ZELENGA NDB(ZG) -ROKMO  R720 ROSTOV NA DONU/PLATOV VORDME(ROS)-APVUL  R807 NIRGA-TONGI  T145 INRUG-ARNAD  T248 RALUR-NIKOLA NDB(NL)  T273 ASKIL-DIVEK  T294 GODBI-ABUTO  T296 BERUN-BUKUB  T322 UBONA-TENRI  T323 UBONA-BUKUB  U0405/26 NOTAMN  Q) UUXX/QARLC/IV/NBO/E/000/999/4849N04126E560  A) URRV UUWV PART 5 OF 6 B) 2603290045 C) 2604040045  E) T325 UNORI-LEKDO  T344 TURAT-OBARO  T379 DERFU-DOSAB  T383 ELRIS-ASDES  T384 BEPLU-INKIN  T386 PETUK-ATLOG  T387 AMAMU-OLARA  T461 LIMPI-OLFID  T464 INBUS-GODBI  T469 BERUN-TENRI  T502 TISOM-NIKOLA NDB(NL)  T504 SUGUL-BERTU  T515 INBAK-MABEP  T521 INBUS-OBARO  T535 MABIR-NULNA  T542 RIRAB-AMAMU  T555 RENAT-ROMOK  T557 TISNI-BERUN  T561 SIROTINSKAYA NDB(ST)-GODBI  T611 PEPOR-RAMUT  T614 LINRU-OSPER  T628 NEGLE-RAMUT  T685 NISUT-RENAT  T687 OLENA-NISUT  T688 NEROB-TOKNO  T748 KANON-RINGU  T795 OBESI-UROBI  U0405/26 NOTAMN  Q) UUXX/QARLC/IV/NBO/E/000/999/4849N04126E560  A) URRV UUWV PART 6 OF 6 B) 2603290045 C) 2604040045  E) T817 ARNAD-SIMFEROPOL VORDME(SI)  T828 EMGAS-NIBIM  T829 ANIGI-AMKAT  T832 EMGAS-ATLOG  T835 UNIGA-NETOT  W316 ANAKA-AMEPU  W323 VOLGOGRAD/GUMRAK VORDME(WGD) -KONSTANTINOVSK NDB(KA)  W343 SMOLENSKAYA NDB(SM)-ANAKA  W54 UST-LABINSK NDB(NZ)-PELEM  W70 ANAKA-AMEPU  W79 AMEPU-ULKOT  W87 DUBOS-LIDUS  W93 RYAZANSKAYA NDB(XT)-KURAD  KR379 TIVPO-IGZAR  KR380 KANON-FITEZ  KR382 VILFE-LIDTE  KR383 ONFAS-IRFON  KR384 OTVEK-LOZBO  KR386 KANON-IPGUR  KR387 BEPLU-TUGPI  KR389 NETOT-INKIN  KR391 ZUDME-OLFID  KR392 TEKVE-TISNI  KR702 TISNI-POSTO  KR708 RONUM-OKTYABRSKIY NDB(FE)  KR841 PILOK-APSOK  KR843 GIKSU-PIMEN  KR844 GIBRA-PEMIP  KR845 ORTOG-ROKBU  KR846 MIPMI-OTNUD.  F) GND  G) UNL    CREATED: 26 MAR 2026 00:29  SOURCE: UUUUYNYX
Russian Federation,107706568795637301,N3517/2026,URRV,2026-03-29T00:45:00Z,2026-04-04T00:45:00Z,44.05,38.65,38,QARLC,"N3517/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4403N03839E038  A) URRV B) 2603290045 C) 2604040045  D) DAILY 0045-0530 1700-0045  E) FLW ATS RTE SEGMENTS CLSD:  A277 BAKRI-LIMAS,  B549 IPVIR-LAZAREVSKOYE NDB (LA).  F) GND  G) UNL    CREATED: 26 MAR 2026 00:30  SOURCE: UUUUYNYX"
Russian Federation,107701648759605877,E5172/2026,USTV,2026-04-02T10:55:00Z,2026-04-03T13:30:00Z,59.21666666666667,64.93333333333334,28,QRTCA,E5172/26 NOTAMN  Q) USTV/QRTCA/IV/BO/W/000/999/5913N06456E028  A) USTV B) 2604021055 C) 2604031330  D) DAILY 1055-1330  E) AIRSPACE CLSD WI AREA:  594000N0645900E-593800N0651300E-593400N0652400E-592900N0653100E-  592300N0653600E-591700N0653800E-591100N0653800E-590600N0653700E-  590000N0653300E-585500N0652700E-585000N0651800E-584700N0650700E-  584600N0645300E-584800N0644000E-585200N0643000E-585700N0642200E-  590300N0641700E-590800N0641500E-591400N0641400E-592000N0641600E-  592500N0641900E-593000N0642500E-593500N0643400E-593900N0644600E-  594000N0645900E.  F) GND  G) UNL    CREATED: 18 MAR 2026 11:07  SOURCE: UUUUYNYX
Russian Federation,107706568829191733,N3519/2026,URRV,2026-03-29T00:45:00Z,2026-04-04T00:45:00Z,46.666666666666664,44.2,90,QARLC,"N3519/26 NOTAMN  Q) URRV/QARLC/IV/NBO/E/000/999/4640N04412E090  A) URRV B) 2603290045 C) 2604040045  D) DAILY 0045-0600 1600-0045  E) FLW ATS RTE SEGMENTS CLSD:  A964 ELISTA VORDME (ELI)-NOKLI,  G481 ZUZGU-ELISTA VORDME (ELI),  N82  IKZAL-ADOSU.  F) GND  G) UNL    CREATED: 26 MAR 2026 00:30  SOURCE: UUUUYNYX"
Russian Federation,107710364892418807,U406/2026,UUXX,2026-03-29T00:45:00Z,2026-04-04T00:45:00Z,47.06666666666667,36.2,573,QRTCA,U0406/26 NOTAMN  Q) UUXX/QRTCA/IV/BO/W/000/999/4704N03612E573  A) URRV UUWV B) 2603290045 C) 2604040045  E) TEMPO DANGER AREA ACT:  434800N0392400E-433000N0303500E-441500N0302500E-450900N0295900E-  452500N0293400E-451300N0284400E-453000N0283100E-462300N0290700E-  462500N0300700E-480000N0290900E-482700N0274300E-482500N0264800E-  474800N0250000E-480300N0225900E-482500N0220900E-490200N0225100E-  493300N0224400E-502500N0240400E-513200N0233600E-515632N0233808E-  515930N0240805E-523414N0262109E-521639N0314019E-521942N0313455E-  522933N0313734E-523104N0313327E-523344N0314029E-523547N0313402E-  524136N0313000E-524404N0313534E-524738N0313513E-530204N0311436E-  530553N0312321E-531243N0312407E-531137N0313440E-531352N0313742E-  530605N0315511E-530616N0321410E-531237N0322650E-531813N0322918E-  531957N0324401E-532729N0324526E-533254N0322824E-533904N0322440E-  534126N0323000E-534349N0322732E-534307N0322156E-534851N0320748E-  534747N0314614E-540332N0315318E-541439N0311904E-542400N0311600E-  543700N0351500E-540330N0352000E-541400N0373600E-524400N0412200E-  484700N0435700E-474400N0433900E-475000N0465300E-461300N0474300E-  440700N0491000E-453800N0412200E-434800N0392400E.  F) GND  G) UNL    CREATED: 26 MAR 2026 00:28  SOURCE: UUUUYNYX
Ireland,107704310950928973,J11/2026,EISN,2026-03-06T10:00:00Z,2026-06-05T17:00:00Z,52.766666666666666,-9.5,3,QRTCA,"J0011/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/005/5246N00930W003  A) EISN B) 2603061000 C) 2606051700  D) MON-FRI 1000-1700 EXC MAR 17 APR 06 MAY 04 JUN 01  E) FLIGHT RESTRICTION IN THE VICINITY OF COUNTY CLARE COASTLINE    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS AS   DEFINED IN S.I. NO.25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    LATERAL LIMITS, THE AIRSPACE CONTAINED WITHIN:  524452.36N 0093036.12W  524523.14N 0093418.47W    ARC RADIUS OF 5KM (2.7NM) CENTRED ON  524610.85N 0093003.76W  524827.40N 0093225.92W  524759.40N 0093144.97W  524759.50N 0092913.83W  524632.84N 0092836.10W  524558.69N 0092936.65W  524519.32N 0092949.34W  524452.36N 0093036.12W  VERTICAL LIMITS: SFC TO 500FT AMSL    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 500FT AMSL    CREATED: 23 FEB 2026 19:01  SOURCE: EUECYIYN"
Ireland,107704310917374541,J9/2026,EISN,2026-02-20T00:00:00Z,2026-05-20T00:00:00Z,54.13333333333333,-9.783333333333333,1,QRTCA,"J0009/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/031/5408N00947W001  A) EISN B) 2602200000 C) 2605200000  E) FLIGHT RESTRICTION IN THE VICINITY OF BANGOR ERRIS, COUNTY MAYO    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, INCLUDING  UNMANNED AIRCRAFT SYSTEMS (UAS) AS DEFINED IN S.I. NO. 24 OF 2023  AND COMMISSION IMPLEMENTING REGULATION (EU) 2019/947, AND ROCKETS AS   DEFINED IN S.I. NO. 25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE DEFINED   BELOW:     LATERAL LIMITS: A CIRCLE RADIUS OF 0.6NM CENTRED ON:  540733.1N 0094659.5W    POINT OF CONTACT DURING ACTIVATION   MR. ANDREI LUCA +31 685358986 OR BY EMAIL AT A.LUCA(AT)KITEPOWER.NL   MR. MARK DEVAS +353 83 842 2897 OR BY EMAIL AT   M.DEVAS(AT)KITEPOWER.NL    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS  OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 3100FT AMSL    CREATED: 12 FEB 2026 17:23  SOURCE: EUECYIYN"
Ireland,107704310967706189,J12/2026,EISN,2026-03-06T10:00:00Z,2026-06-05T17:00:00Z,52.75,-9.566666666666666,15,QRTCA,"J0012/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/025/5245N00934W015  A) EISN B) 2603061000 C) 2606051700  D) MON-FRI 1000-1700 EXC MAR 17 APR 06 MAY 04 JUN 01  E) FLIGHT RESTRICTION IN THE VICINITY OF COUNTY CLARE COASTLINE    A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS AS   DEFINED IN S.I. NO.25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    LATERAL LIMITS, THE AIRSPACE CONTAINED WITHIN:  524523.14N 0093418.47W  524839.19N 0095438.25W    ARC RADIUS OF 28KM (15.12NM) CENTRED ON  524610.85N 0093003.76W  525743.31N 0094606.50W  524827.40N 0093225.92W  ARC RADIUS OF 5KM (2.7NM) CENTRED ON  524610.85N 0093003.76W  524523.14N 0093418.47W  VERTICAL LIMITS: SFC TO 2500FT AMSL    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 2500FT AMSL    CREATED: 23 FEB 2026 19:02  SOURCE: EUECYIYN"
India,107699365514739749,A152/2026,VABF,2026-01-27T04:40:00Z,2026-04-27T23:59:00Z,,,,QARXX,A0152/26 NOTAMR A2180/25  Q) VABF/QARXX/IV/BO/E/000/999/  A) VABF B) 2601270440 C) 2604272359  E) FLT OPR TO VAPO AP VIA SG SHALL FLT PLAN/RTE VIA     WP SG-DCT-DOGAP-DCT-PPN  F) GND G) UNL    CREATED: 27 JAN 2026 04:43  SOURCE: VABBYNYX
India,107699380463253893,A1043/2026,VOMF,2026-03-28T05:30:00Z,2026-03-30T07:00:00Z,,,,QWMLW,"A1043/26 NOTAMN  Q) VOMF/QWMLW/IV/BO/W/000/999/  A) VOMF PART 1 OF 2 B) 2603280530 C) 2603300700  D) 28 30 0530-0700  E) VOD175(A) THUMBA-1 ROCKET FRNG RANGE ACT.    1.LAUNCH WILL TAKE PLACE BTN 0530 AND 0700 Z. ACTUAL LAUNCH   WINDOW IS EXP TO BE 15 MIN.  2.ARR/DEP AT THIRUVANANTHAPURAM AP MAY BE DLA DURING RANGE ACT.   ARR MAY BE REQUIRED BY ATC TO HOLD CLEAR OF DANGER AREA.   DEP MAY BE DELAYED ON GROUND. MAX ANTICIPATED DLA FOR   ARR AND DEP IS AROUND 30 MIN.  3.RNAV SIDS &amp; STARS FOR THIRUVANANTHAPURAM AP SHALL NOT BE AVBL   DRG THE NOTAM PERIOD.  4.ATS RTE Q12, Q13, W15, W43, W91, R457, P570, L899, UL425, N640,   V22, V23, V24, V25, V26, V27, V28 AND V29 ARE AFFECTED DUE TO THE   RANGE ACT.  5.ALTN RTE FOR OVERFLYING ACFT ARE AS FLW.  I.ACFT VIA P570/N640 (DOTAT-TVM-BIKOK) TO RTE VIA DOTAT DCT BIKOK.  II.ACFT VIA P570 (BASUR-TVM-DOTAT) TO RTE VIA BASUR DCT TUMLA DCT   DOTAT.  III.ACFT VIA UL425/N640 (ANODA-TVM-BIKOK) TO RTE VIA ANODA DCT TUMLA   DCT BIKOK.  IV.ACFT VIA P570/UL425 (BASUR-TVM-ANODA) TO RTE VIA BASUR DCT TUMLA   DCT ANODA.  V.ACFT VIA R457/W43 (OSERA-TVM-CCB) TO RTE VIA OSERA DCT TELAR DCT   COCHIN VOR CIA DCT COIMBATORE VOR CCB. ALTN RTE BI-DIRECTIONAL.  VI.ACFT VIA R457/W15 (OSERA-TVM-CIA) TO RTE VIA OSERA DCT TELAR DCT   CIA.ALTN ROUTE BI-DIRECTIONAL.  VII.ACFT VIA R457 (OSERA-TVM-MDI) TO RTE VIA OSERA DCT BASUR DCT   MADURAI VOR MDI.ALTN RTE BI-DIRECTIONAL.  VIII.ACFT VIA L899/W15 TO RTE VIA TELAR DCT COCHIN VORCIA.    CREATED: 25 MAR 2026 12:14  SOURCE: VOMMYNYX"
India,107699380077377925,A1020/2026,VOMF,2026-03-30T01:00:00Z,2026-03-31T11:30:00Z,,,,QWMLW,A1020/26 NOTAMN  Q) VOMF/QWMLW/IV/BO/W/000/999/  A) VOMF B) 2603300100 C) 2603311130  D) 0100-0600 0830-1130  E) NAVAL SHIPS FRNG WILL BE CARRIED OUT IN THE  AREA BOUNDED BY COORD:  163730N0844112E-135348N0874724E-122248N0860948E-  152648N0825818E-163730N0844112E    FLW ATS ROUTES ARE NOT AVBL DRG THE ACT:  N877 NOT AVBL BTN NODAX AND DUMAR. ALTN RTE VVZ DCT  DOGEM DCT BIDEX DCT LEGIN DCT AGEGA  L518 NOT AVBL BTN KASRO AND DUMAR. NO ALTN RTE  P761 NOT AVBL BTN IDASO AND DUMAR. NO ALTN RTE  Q10 NOT AVBL BTN VATMO AND OLSOR. NO ALTN RTE  F) GND G) UNL    CREATED: 24 MAR 2026 10:01  SOURCE: VOMMYNYX
Saudi Arabia,107711466098331939,W507/2026,OEJD,2026-04-03T05:00:00Z,2026-05-30T15:00:00Z,21.816666666666666,42.28333333333333,86,QRRCA,W0507/26 NOTAMN  Q) OEJD/QRRCA/IV/NBO/W/000/999/2149N04217E086  A) OEJD  B) 2604030500 C) 2605301500  D) EV FRI SAT 0500-1500   APR 05-09 12-16 1500-2100  E) OER05B ACT.  F) SFC G) UNL    CREATED: 29 MAR 2026 07:26  SOURCE: OEJDYNYX
Saudi Arabia,107711464554828067,W415/2026,OEJD,2026-02-24T11:42:00Z,2026-04-15T05:00:00Z,19.116666666666667,44.11666666666667,77,QRRCA,W0415/26 NOTAMR W0186/26  Q) OEJD/QRRCA/IV/NBO/W/000/999/1907N04407E077  A) OEJD  B) 2602241142 C) 2604150500  D) 1300-0500  E) OER84 ACT.  F) SFC G) UNL  CREATED: 24 FEB 2026 11:44  SOURCE: OEJDYNYX
SRI LANKA,107699921628836017,B531/2026,MMFR,2026-03-16T19:44:00Z,2026-06-15T05:00:00Z,,,,QRDCA,"B0531/26 NOTAMR B0073/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFO  B) 2603161944  C) 2606150500  E) THE GOVERNMENT OF THE UNITED STATES OF AMERICA HAS ISSUED AN ADVISORY     REGARDING A POTENTIALLY HAZARDOUS SITUATION WITHIN THE MAZATLAN     OCEANIC (MMFO), MEXICO (MMFR), CENTRAL AMERICA (MHTG) , BOGOTA (SKED) ,     GUAYAQUIL (SEFG), AND PANAMA (MPZL) FLIGHT INFORMATION REGIONS.          IT IS RECOMMENDED THAT OPERATORS EXERCISE CAUTION WHILE OPERATING IN     THE AREAS OVER THE PACIFIC OCEAN AND THE GULF OF CALIFORNIA WITHIN     THESE FLIGHT INFORMATION REGIONS (FIR) DUE TO MILITARY ACTIVITIES AND     GNSS INTERFERENCE. THERE IS A POTENTIAL RISK TO AIRCRAFT AT ALL     ALTITUDES, INCLUDING OVERFLIGHTS AND THE ARRIVAL AND DEPARTURE PHASES     OF FLIGHT.          AIR NAVIGATION AND AIR TRAFFIC CONTROL SERVICES MAINTAIN THEIR     SURVEILLANCE SYSTEMS (SURVEILLANCE RADAR) AND CONVENTIONAL RADIO     NAVIGATION AIDS (VOR/DME) NATIONWIDE FULLY OPERATIONAL, AS THESE ARE     NOT VULNERABLE TO GNSS INTERFERENCE.  F) SFC  G) UNL  CREATED: 16 MAR 2026 19:47  SOURCE: MMMXYNYX"
